OBJECTID,ID,NAME,STATE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,WELLIDNO,API,PERMITNO,OPERATOR,OPERATORID,PRODTYPE,COORDTYPE,SURF_LAT,SURF_LONG,BOT_LAT,BOT_LONG,POSREL,FIELD,COMPDATE,TOTDEPTH
287904,W510006974,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.135710000000003,-82.392539999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.135710000000003,-82.392539999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,5116
287905,W510006975,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.129420000000003,-82.392539999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.129420000000003,-82.392539999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,5044
287906,W510006976,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.167310000000001,-82.399349999999998,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.167310000000001,-82.399349999999998,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4376
287907,W510006977,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.146149999999999,-82.398219999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.146149999999999,-82.398219999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4494
287908,W510006978,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.187109999999997,-82.385599999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.187109999999997,-82.385599999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4438
287909,W510006979,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.186300000000003,-82.288619999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.186300000000003,-82.288619999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4800
287910,W510006980,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.188940000000002,-82.280559999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.188940000000002,-82.280559999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4550
287911,W510006981,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.174079999999996,-82.395780000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.174079999999996,-82.395780000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4713
287912,W510006982,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.193199999999997,-82.378529999999998,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.193199999999997,-82.378529999999998,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2457
287913,W510006983,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.261290000000002,-82.328999999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.261290000000002,-82.328999999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,3503
287914,W510006984,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.180999999999997,-82.284469999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.180999999999997,-82.284469999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4750
287915,W510006985,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.186760000000000,-82.393119999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.186760000000000,-82.393119999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4572
287916,W510006986,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.194090000000003,-82.393919999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.194090000000003,-82.393919999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4520
287917,W510006987,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.165329999999997,-82.406869999999998,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.165329999999997,-82.406869999999998,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4360
287918,W510006988,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.203090000000003,-82.318309999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.203090000000003,-82.318309999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4466
287919,W510006989,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.244590000000002,-82.332689999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.244590000000002,-82.332689999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4446
287920,W510006990,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.166440000000001,-82.415980000000005,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.166440000000001,-82.415980000000005,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,5439
287921,W510006991,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.163400000000003,-82.421779999999998,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.163400000000003,-82.421779999999998,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4615
287922,W510006992,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.193390000000001,-82.286600000000007,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.193390000000001,-82.286600000000007,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4553
287923,W510006993,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.191549999999999,-82.402249999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.191549999999999,-82.402249999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4624
287924,W510006994,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.162239999999997,-82.391959999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.162239999999997,-82.391959999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4731
287925,W510006995,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.205750000000002,-82.328779999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.205750000000002,-82.328779999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4504
287926,W510006996,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.166939999999997,-82.265969999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.166939999999997,-82.265969999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4871
287927,W510006997,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.203989999999997,-82.388499999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.203989999999997,-82.388499999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4449
287928,W510006998,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.196980000000003,-82.386629999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.196980000000003,-82.386629999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4368
287929,W510006999,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.167789999999997,-82.299430000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.167789999999997,-82.299430000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4905
287930,W510007000,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.170810000000003,-82.291880000000006,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.170810000000003,-82.291880000000006,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4923
287931,W510007001,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.193930000000002,-82.408850000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.193930000000002,-82.408850000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4608
287932,W510007002,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.199170000000002,-82.290419999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.199170000000002,-82.290419999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4654
287933,W510007003,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.149490000000000,-82.252690000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.149490000000000,-82.252690000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4906
287934,W510007004,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.156889999999997,-82.252539999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.156889999999997,-82.252539999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4568
287935,W510007005,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.166919999999998,-82.256559999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.166919999999998,-82.256559999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4849
287936,W510007006,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.162520000000001,-82.248410000000007,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.162520000000001,-82.248410000000007,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,3347
287937,W510007007,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.130859999999998,-82.218149999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.130859999999998,-82.218149999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,3282
287938,W510007008,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.255020000000002,-82.332980000000006,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.255020000000002,-82.332980000000006,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,3855
287939,W510007009,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.268850000000000,-82.325999999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.268850000000000,-82.325999999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4367
287940,W510007010,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.272979999999997,-82.333720000000000,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.272979999999997,-82.333720000000000,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,3579
287941,W510007011,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.138350000000003,-82.220240000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.138350000000003,-82.220240000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,3706
287942,W510007012,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.128900000000002,-82.209289999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.128900000000002,-82.209289999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4848
287943,W510007013,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.242690000000003,-82.325819999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.242690000000003,-82.325819999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4319
287944,W510007014,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.159939999999999,-82.268739999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.159939999999999,-82.268739999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4828
287945,W510007015,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.169989999999999,-82.248369999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.169989999999999,-82.248369999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4550
287946,W510007016,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.184300000000000,-82.271799999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.184300000000000,-82.271799999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4722
287947,W510007017,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.147959999999998,-82.404790000000006,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.147959999999998,-82.404790000000006,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,4362
287948,W510007018,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.152439999999999,-82.233649999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.152439999999999,-82.233649999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,3759
