OBJECTID,UNITID,UNITID2,COMPKEY,UNITTYPE,MOS_ID,NAME,ADDRESS,COMMENTS,FEATURE_TO,FEATURE_FR,COMPTYPE,MAINCOMP1,MAINCOMP2,DITCH_LENGTH,MAINT_ZONE,MAP_NO,HUC,BASE_WID,CHAN_WID,BANK_HT,REC_WATER,COMMENTS2,CATEGORY
349,0193-0188-R,0193-0272-R,764735,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,6,3,,,
3514,0,0,0,ORD,NA,601 LONDON BRIDGE RD,601 LONDON BRIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
1710,5754-1326-R,5754-0239-R,766375,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L04,CB25,0.5,3,0.5,,,
2718,03040010,461,772431,ORD,NA,PLEASURE HOUSE CREEK DITCH,2157 WOODLAWN AV, ,ASSET_STORM_NODE,ASSET_STORM_MISC,28,72,32,,,F03,CB25,0,0,0,,,
3515,75462,75463,1930440,DITCH, ,BUTTERNUT LA,3763 BONNEY RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G07,CB25,4,6,1.5,,,
350,0443-0737-R,0443-2505-R,771226,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,1,4,1,,,
1711,5754-END-L,5754-0157-L,766378,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L04,CB25,0.5,3,0.5,,,
2719,4494-4497-L,4494-1574-L,772524,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I04,CB25,0,0,0,,,
3516,75460,75461,1930439,DITCH, ,BUTTERNUT LA,3757 BONNEY RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G07,CB25,4,6,1.5,,,
1712,2988-0013-L,2988-3452-L,773987,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,0,0,0,,,
351,0443-1808-R,0443-5224-R,765067,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,1,1,1,,,
3517,50600,50601,1276090,ORD,ME03-07,Pleasure House,2209 PLEASURE HOUSE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,4,5,1,,,
2720,715A13,715A11,772547,ORD,NA,Visitor Center,2100 PARKS AVENUE, ,ASSET_STORM_MISC,ASSET_STORM_MISC,28,32,32,,,L06,CB25,2,4,1.5,,,
1713,0962-0963-L,0962-END-L,774660,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,0,0,0,,,
352,0443-2505-R,0443-5567-R,765439,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,0.5,3,0.5,,,
3518,51462,51642,1856603,DITCH, ,PLEASURE HOUSE ROAD,2241 PLEASURE HOUSE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,8,12,2.5,,,
2721,5657-0862-L,5657-END-L,987117,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J04,CB25,0,0,0,,,
353,0443-3645-L,0443-3891-L,765099,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB26,0.5,3,0.5,,,
1714,5754-END-R,5754-0157-R,766371,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L04,CB25,0.5,3,0.5,,,
3519, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
2722,695,696,1275972,ORD,NA, ,2736 SALEM RD, ,ASSET_STORM_NODE,ASSET_STORM_MISC,28,72,32,,,G12,AS13,0,0,0,,,
354,0443-3891-L,0443-5224-L,765101,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB26,0.5,3,0.5,,,
1715,576,577,987310,ORD,NA,623 LONDON BRIDGE RD,623 LONDON BRIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
2723,2508-1854-L,2508-END-L,771234,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J04,CB25,1,4,1,,,
3520,0109-0087-R,0109-4027-R,765032,DITCH, , ,4840 SHORE DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,1,6,2,,,
355,0443-4991-L,0443-0737-L,765443,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,1,5,1,,,
1716,577,578,987317,ORD,NA,717 LONDON BRIDGE RD,717 LONDON BRIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
1717,578,579,987282,ORD,NA,589 CENTRAL DR,589 CENTRAL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
2724,2508-5565-R,2508-END-R,771237,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J04,CB25,1,4,1,,,
3521, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
356,0443-5505-R,0443-3645-R,765090,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB26,0.5,3,0.5,,,
1718,579,581,987284,ORD,NA,Central Drive South,589 CENTRAL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
2725,6042-6081-L,6042-END-L,771242,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,2,5,2,,,
3522, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
357,0443-5505-R,0443-3645-R,765090,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB26,0.5,3,0.5,,,
1719,5796-5795-R,5796-0092-R,765653,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G11,AS13,0,0,0,,,
2726,0133-0206-R,0133-0009-R,771484,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M06,CB25,1,1,1,,,
3523, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
358,0443-5567-L,0443-0035-L,765446,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB25,0.5,3,0.5,,,
2727,0133-0206-L,0133-0009-L,771487,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M06,CB25,1,1,1,,,
1720,580,579,987428,ORD,NA,Central Drive South,2601 INDUSTRY LN, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
3524, ,0109-0087-R,0,DITCH, , ,4840 SHORE DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB26,0,0,0,,,
359,0443-5567-R,0443-0035-R,765440,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB25,0.5,3,0.5,,,
2728,0133-0009-L,0133-0530-L,771489,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M06,CB25,1,1,1,,,
1721,582,583,987287,ORD,NA,Central Drive South,589 CENTRAL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
3525, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
360,0446-0206-R,0446-0230-R,766887,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,2,2,,,
2729,0133-0009-R,0133-0530-R,771491,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M06,CB25,1,1,1,,,
1722,584,585,987293,ORD,NA,Central Drive North,573 CENTRAL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
3526, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
361,0446-0230-L,0446-0530-L,766862,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,2,2,,,
2730,0133-0530-R,0133-0353-R,771493,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M06,CB25,1.5,4,1.5,,,
1723,585,586,987295,ORD,NA,Central Drive North,573 CENTRAL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
3527, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
362,0446-0230-R,0446-0530-R,766877,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,2,2,,,
2731,0133-0530-L,0133-0353-L,771495,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M06,CB25,1,3,1,,,
3528, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
1724,587,588,987298,ORD,NA,Central Drive North,573 CENTRAL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
363,0446-0530-L,0446-END-L,766860,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,2,,,
3529, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
2732,4780-S010-L,4780-0710-L,1278893,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G06,CB25,1,2,2,,,
1725,589,585,987279,ORD,NA,Central Drive North,2665 PRODUCTION RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
364,0447-0306-L,0447-0624-L,766716,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,2,2,,,
3530,75517,75518,1970257,ORD,NA,Shore,4872 SHORE DRIVE, , , ,28,32,32,,,I08,CB26,0,0,0,,,
1726,5898-P1050-R,5898-END-R,771992,DITCH,NA,ROADSIDE,ROADSIDE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,P24,AS20,0,0,0,,,
2733,4780-S010-R,4780-4216-R,1278896,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G06,CB25,1,2,2,,,
365,0447-0306-R,0447-0624-R,767118,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,2,,,
3531, , ,0,DITCH, , , , , , ,0,0,0,,,I08,CB26,0,0,0,,,
2734,1902-0517-L,1902-0710-L,769614,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F06,CB25,2,2,2,,,
366,0447-0624-L,0447-5833-L,766703,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,5,3,,,
1727,5898-STATE-L,5898-END-L,771985,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,P24,AS20,0,0,0,,,
3532,S2308,S2309,1933758,CANAL, ,MUDDY CREEK ROAD TO REDHEAD BAY,4416 MUDDY CREEK RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,AS20,20,40,4,,,
2735,1902-0517-R,1902-0710-R,769618,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F06,CB25,2,2,2,,,
367,0708-0624-L,0708-5833-L,766697,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,3,,,
3533,S2031,S2032,1934114,ORD,NA,Munden Road,1585 MUNDEN RD,"ADDED TO HANSEN 4/2/2013; PREVIOUSLY NOT INVENTORIED",ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L20,AS20,0,0,0,,,
1728,59,CGB OD710A20,768448,MOS,ML07-36, Decoy Place I,1000 COASTAWAY DR, ,ASSET_STORM_MISC,ASSET_STORM_NODE,28,32,72,,,L07,AO23,2,15,3,,,
2736,0959-0176-R,0959-END-R,769645,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K04,CB25,1,3,1,,,
368,0447-0624-R,0447-5833-R,766706,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,2,2,,,
3534,13,13A,768016,ORD,MD07-13,Greenwich 2,5299 GREENWICH RD,"NORTH OF RAILROAD TRACKS, WEST OF PARKING LOT AT 5299 GREENWICH RD, RUNS SOUTH TO CULVERT UNDER RAILROAD TRACKS",ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C07,JK54,0,0,0,,,
1729,591,590,987289,ORD,NA,Central Drive North,544 CENTRAL DR, ,ASSET_STORM_MISC,ASSET_STORM_MISC,28,72,72,,,I08,CB25,0,0,0,,,
2737,1853-1854-L,1853-END-L,769824,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J04,CB25,1,8,1,,,
369,0714-1808-L,0714-5224-L,765058,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,1,2,1,,,
3535,75844,75846,1975720,ORD, ,Greenwich 2,GREENWICH RD,ACROSS FROM 5299 GREENWICH RD,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C07,JK54,8,20,12,,,
1730,592,591,987291,ORD,NA,Central Drive North,544 CENTRAL DR, ,ASSET_STORM_MISC,ASSET_STORM_MISC,28,72,72,,,I08,CB25,0,0,0,,,
2738,1853-1854-R,1853-END-R,769821,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J04,CB25,1,8,1,,,
370,0714-3695-L,0714-1808-L,765056,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,0.5,3,0.5,,,
3536,51469,51470,0,MOS,ME07-06, ,4757 Alicia Dr, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
1731,5931-3719-L,5931-5498-L,766242,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K07,CB25,1,4,2,,,
2739,4291-0005-L,4291-0500-L,770031,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,2,6,3,,,
371,0714-3695-R,0714-5224-R,765053,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,1,2,1,,,
3537,75465,75466,1935034,DITCH, , ,4136 DAM NECK RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F11,AS13,0,0,0,,,
1732,5931-3719-R,5931-5498-R,766247,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K07,CB25,1,4,2,,,
2740,4291-0005-R,4291-0500-R,770034,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,1,1,1,,,
372,0714-4099-L,0714-4135-L,765375,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,0.5,4,1,,,
3538,233,233A,1935309,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F12,AS13,0,0,0,,,
1733,5931-5498-R,5931-3473-R,766249,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K07,CB25,1,4,1,,,
2741,0268-5160-R,0268-3178-R,770051,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L06,CB25,0.5,2,2,,,
373,0714-4135-L,0714-0715-L,765377,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,0.5,3,0.5,,,
3539,233B,234,1935310,CANAL, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F12,AS13,0,0,0,,,
1734,595,591,987274,ORD,NA,Central Drive North,516 CENTRAL DR, ,ASSET_STORM_MISC,ASSET_STORM_NODE,28,32,72,,,I08,CB25,0,0,0,,,
2742,0268-5160-L,0268-3178-L,770055,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L06,CB25,0.5,2,2,,,
374,0714-5026-L,0715-5567-L,765411,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,0.5,3,0.5,,,
3540,S8622,233,1284592,ORD, ,Lisban Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F12,AS13,0,0,0,,,
1735,596,595,987276,ORD,NA,Central Drive North,601 LONDON BRIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
2743,3251-0087-L,3251-1129-L,770084,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E02,CB26,1,1,1,,,
3541,417,413A,1935344,ORD,NA,Whites Ditch, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I24,AS17,0,0,0,,,
375,0714-5350-R,0714-5567-R,765382,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,0.5,3,0.5,,,
1736,598,599,987301,ORD,NA,517 CENTRAL DR,517 CENTRAL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I08,CB25,0,0,0,,,
2744,3251-0087-R,3251-1129-R,770087,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E02,CB26,1,1,1,,,
3542,413A,413,1935345,ORD,NA,Whites Ditch, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I24,AS17,0,0,0,,,
376,0714-5505-L,0714-3695-L,765079,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB26,1,4,1,,,
2745,0768-0353-R,0768-97332-R,1278911,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,2,2,1.5,,,
1737,600,567,987320,ORD,NA,Head River Road,3325 OLD CAROLINA RD, ,ASSET_STORM_MISC,ASSET_STORM_NODE,28,32,72,,,G19,AS16,0,0,0,,,
3543,50677,50684,1277211,MOS,MG08-01,Northgate, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G08,CB25,6,11,4,,,
377,0714-5505-R,0714-3695-R,765075,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB26,1,5,1.5,,,
2746,21040-4-12,CULVERT 360,768019,MOS,MD07-10,Parlaiment I,317 S WITCHDUCK RD, ,ASSET_STORM_MISC,ASSET_STORM_MISC,28,32,32,,,D07,JK54,4.5,10,4,,,
1738,6000-0011-R,6000-0026-R,764343,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C04,CB26,2,28,3,,,
3544,50234,50234A,1935734,ORD,MC06-04,Davis Street,423 DAVIS ST,EXEMPT BATS,ASSET_STORM_NODE,ASSET_STORM_NOD,28,32,32,,,C06,CB26,2,3,1,,,
378,0714-5567-L,0714-0035-L,765413,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,0.5,3,0.5,,,
2747,16,16A,768021,MOS,MD07-10,Parlaiment I,301 OVERLAND RD, ,ASSET_STORM_MISC,ASSET_STORM_NODE,28,32,32,,,D07,JK54,4.5,10,7,,,
1739,6000-0109-R,6000-0087-R,765021,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB25,0,0,0,,,
3545,709,717,1935746,ORD,NA,Norfolk Southern RR West,4980 EUCLID RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,0,0,0,,,
379,0714-5567-R,0714-0035-R,765405,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB25,0.5,3,0.5,,,
2748,4890-0071-L,4890-0028-L,765768,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H06,CB25,1,3,1,,,
1740,6000-0465-R,6000-0011-R,764693,DITCH,MD04-06, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D04,CB26,4,35,5,,,
3546,717,718,1935747,ORD,NA,Norfolk Southern RR West,4841 CLEVELAND ST, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,0,0,0,,,
380,0714-END-L,0714-4099-L,765373,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,2,10,3,,,
2749,0508-1104-L,0508-END-L,771781,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,1,1,0,,,
1741,602,603,987337,ORD,NA,3140 LAND OF PROMISE RD,3140 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G18,AS15,0,0,0,,,
3547,719,720,1935748,ORD,NA,Norfolk Southern RR West,4831 COLUMBUS ST, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,0,0,0,,,
381,0714-END-R,0714-5350-R,765367,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,1,6,1,,,
2750,0508-1104-L,0508-END-L,771781,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,1,1,0,,,
1742,6026-0052-L,6026-0054-L,767103,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D10,AS12,0,0,0,,,
3548,721,40,1935749,ORD,NA,Norfolk Southern RR East,4705 COLUMBUS ST, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,0,0,0,,,
382,0733-0230-L,0733-0530-L,766868,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,5,3,,,
2751,0344-0962N-L,0344-0962E-L,771799,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,1,3,0.5,,,
1743,6026-0052-R,6026-0475-R,767100,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D10,AS12,0,0,0,,,
3549,722,723,1935750,ORD,NA,Norfolk Southern RR West,4980 EUCLID RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,0,0,0,,,
383,0733-0230-R,0733-0530-R,766870,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,2,,,
3550,723,724,1935751,ORD,NA,Norfolk Southern RR West,4841 CLEVELAND ST, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,0,0,0,,,
1744,6026-0589-R,6026-0052-R,764943,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS12,0,0,0,,,
384,0733-0306-L,0733-0624-L,766726,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,5,3,,,
2752,4991-0391-R,4991-0443-R,771802,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,1,3,1,,,
3551,725,41,1935752,ORD,NA,Norfolk Southern RR East,4705 COLUMBUS ST, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,0,0,0,,,
1745,6026-0589-R,6026-0052-R,764943,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS12,0,0,0,,,
385,0733-0306-R,0733-0624-R,766729,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,2,4,2,,,
2753,5044-4504-L,5044-0864-L,771826,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G03,CB25,0.5,1,0.5,,,
3552,04530-002,127A,1935423,ORD,NA,THALIA, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,0,0,0,,,
1746,603,604,987339,ORD,NA,Land of Promise I,3140 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F18,AS15,0,0,0,,,
386,0733-0353-L,0733-0306-L,766814,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,2,5,2,,,
2754,5200-0711-R,5200-END-R,771848,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F06,CB25,1,1,1,,,
3553,04570-198,41A,1935366,ORD,NA,Norfolk Southern RR East,101 S INDEPENDENCE BL, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,0,0,0,,,
1747,604,605,987341,ORD,NA,Land of Promise I,3140 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F18,AS15,0,0,0,,,
387,0733-0353-R,0733-0306-R,766816,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,2,,,
2755,0344-0962-R,0344-4099-R,771870,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,1,3,0.5,,,
3554,75469,75470,1937644,REG,NA,BRIGADOON LAKES TO STUMPY LAKE, ,RUNS THROUGH MATURE CYPRESS SWAMP,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D11,AS12,0,0,0,,,
1748,606,603,987325,ORD,NA,Land of Promise I,3140 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F18,AS15,0,0,0,,,
388,0733-0530-L,0733-0353-L,766829,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,2,5,2.5,,,
2756,0344-4099-R,0344-4135-R,771872,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,1,3,0.5,,,
1749,607,608,987328,ORD,NA,Land of Promise at Blackwater,3140 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G18,AS16,0,0,0,,,
389,0733-0530-L,0733-0353-L,766829,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,2,5,2.5,,,
