OBJECTID,CE_PLAT_NUM,CE_CHAIN_ID,CE_RIGHT_FROM,CE_LEFT_FROM,CE_RIGHT_TO,CE_LEFT_TO,CE_RF_SUB,CE_LF_SUB,CE_RT_SUB,CE_LT_SUB,CE_C_STAT,CE_LOUD_ID,CE_UPD_DATE,ST_CHAIN_ID,ST_FROM,ST_TO,ST_STR_NAME,ST_DIR_SUF,ST_STR_TYPE,ST_DIR_PREF,ST_PO,ST_SUBDV,ST_CDATE,ST_SUBDV_SEC,ST_JURIS,ST_STR_DIR,ST_RTNO
183782, ,2836,0,43400,0,43410,0,0,0,0, ,6975,,2836,PLYMOUTH PL,END,NOTTINGHAM, ,SQ, ,ASHBURN,ASHBRIER,2001-04-20T00:00:00.000Z,5,COUNTY,WE,PAE-U
185617,2003-0081,6162,36091,0,36099,0,0,0,0,0, ,14563,,6162,TEDLER CIR,TEDLER CIR,LEGEND, ,DR, ,ROUND HILL,ROUND HILL LAKEPOINT,2010-03-05T00:00:00.000Z, ,COUNTY,WE,2862
184487, ,626,0,0,0,0,1001,0,1099,0,1,1539,2013-01-24T00:00:00.000Z,626,EAST MARKET ST,LEESBURG TOWN LIMITS,KING, ,ST,S,LEESBURG, ,1999-10-26T00:00:00.000Z, ,LEESBURG,NS,15
183783, ,2838,21501,21500,21517,21516,0,0,0,0, ,6340,,2838,DORCHESTER WY,ENDS,SHEFFIELD, ,CT, ,ASHBURN,ASHBRIER,2009-04-03T00:00:00.000Z,3,COUNTY,NS,2376
185618, ,1908,20719,0,20795,0,0,0,0,0,1,3078,,1908,ALGONKIAN PKWY,POTOMAC VIEW RD,CASCADES, ,PKWY, ,STERLING,POTOMAC LAKES,2010-06-08T00:00:00.000Z, ,COUNTY,NS,1794
184488, ,747,0,0,0,0,951,0,1021,0,1,1529,2009-08-20T00:00:00.000Z,747,NORTH KING ST,LEESBURG TOWN LIMITS,MARKET, ,ST,E,LEESBURG, ,1999-10-26T00:00:00.000Z, ,LEESBURG,WE,7
183784, ,2838,21519,21518,21549,21548,0,0,0,0, ,6341,,2838,DORCHESTER WY,ENDS,SHEFFIELD, ,CT, ,ASHBURN,ASHBRIER,2009-04-03T00:00:00.000Z,3,COUNTY,NS,2376
185619, ,37,0,45710,0,45780,0,0,0,0,1,2107,2007-01-30T00:00:00.000Z,37,HARRY BYRD HWY,FAIRFAX COUNTY,ALGONKIAN, ,PKWY, ,STERLING,COUNTRYSIDE,1995-06-30T00:00:00.000Z, ,COUNTY,WE,1582
183785, ,2832,21457,21456,21473,21472,0,0,0,0, ,6342,,2832,SHELLHORN RD,END,PLYMOUTH, ,PL, ,ASHBURN,ASHBRIER,2004-09-13T00:00:00.000Z,2/3,COUNTY,NS,2371
184489, ,3279,40619,40618,40751,40750,0,0,0,0,4,5030,,3279,WATSON RD,END,CONSOLIDATED, ,LA, ,LEESBURG,CNG COMPRESSOR STATION,1992-06-25T00:00:00.000Z, ,COUNTY, ,PAE-U
185620, ,726,0,0,0,0,0,0,0,0,1,11884,,726,ATLANTIC BLVD,CHURCH RD,MAGNOLIA, ,RD, ,STERLING,FOXLEE,1911-01-01T00:00:00.000Z,1,COUNTY,NS,1525
183786, ,2836,0,43386,0,43396,0,0,0,0, ,6974,,2836,PLYMOUTH PL,END,NOTTINGHAM, ,SQ, ,ASHBURN,ASHBRIER,2001-04-20T00:00:00.000Z,5,COUNTY,WE,PAE-U
184490, ,3370,39559,39558,39741,39740,0,0,0,0,4,5040,,3370,TAIL RACE RD,END,COLD RUN, ,LA, ,ALDIE, ,1993-06-07T00:00:00.000Z, ,COUNTY,WE,PAE-R
183787, ,2843,43521,43520,43543,43542,0,0,0,0, ,6344,,2843,PLYMOUTH PL,END,CLIVEDON, ,CT, ,ASHBURN,ASHBRIER,2004-09-13T00:00:00.000Z,2,COUNTY,WE,2373
185621,1999-0471,2410,21315,21314,21381,21380,0,0,0,0, ,11838,,2410,WOODSHIRE DR,CASCADES PKWY,GENTRY, ,DR, ,STERLING,LOUDOUN TECH CENTER,1999-09-13T00:00:00.000Z, ,COUNTY,NS,PAE-U
183788, ,2842,43557,43556,43573,43572,0,0,0,0, ,6345,,2842,PLYMOUTH PL,END,YORKSHIRE, ,CT, ,ASHBURN,ASHBRIER,2004-09-13T00:00:00.000Z,2,COUNTY,WE,2372
184491, ,661,0,0,0,0,0,0,0,0,1,1516,,661,SOUTH KING ST,JAMES MONROE HWY,LEESBURG, ,BYP, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,WE,15
183789, ,2840,43461,43460,43473,43472,0,0,0,0, ,6346,,2840,PLYMOUTH PL,END,GREENWICH, ,SQ, ,ASHBURN,ASHBRIER,2001-05-23T00:00:00.000Z,4,COUNTY,WE,PAE-U
183790, ,2840,43475,43474,43489,43488,0,0,0,0, ,6347,,2840,PLYMOUTH PL,END,GREENWICH, ,SQ, ,ASHBURN,ASHBRIER,2001-05-23T00:00:00.000Z,4,COUNTY,WE,PAE-U
184492, ,588,22157,22156,22441,22440,0,0,0,0,1,5109,,588,FREDERICK COUNTY MD.,PRINCE WILLIAM COUNTY,JAMES MONROE, ,HWY, ,COUNTY, ,1993-10-13T00:00:00.000Z, ,COUNTY,NS,15
183791, ,2840,43491,43490,43545,43544,0,0,0,0, ,6348,,2840,PLYMOUTH PL,END,GREENWICH, ,SQ, ,ASHBURN,ASHBRIER,2001-05-23T00:00:00.000Z,4,COUNTY,WE,PAE-U
184493, ,79,0,0,0,0,301,302,305,306,1,1533,,79,BRADFIELD DR SW,END,BABSON,SW,CIR, ,LEESBURG,LEESBURG COUNTRY CLUB,1994-07-26T00:00:00.000Z, ,LEESBURG,WE,1034
183792, ,2839,43547,43546,43569,43568,0,0,0,0, ,6349,,2839,PLYMOUTH PL,ASHBURN RD,SUZANNE HOPE, ,WY, ,ASHBURN,ASHBRIER,2004-09-13T00:00:00.000Z,1A,COUNTY,WE,2370
185622, ,2915,13713,13712,13737,13736,0,0,0,0,1,209,,2915,DOWNEY MILL RD,BALD HILL RD,TAYLORSTOWN, ,RD, ,LEESBURG, ,1998-08-03T00:00:00.000Z, ,COUNTY,NS,663
184494, ,3016,43053,43052,43061,43064,0,0,0,0,1,7229,,3016,STEAMSIDE PL,END,MIDVALE, ,CT, ,ASHBURN,ASHBURN FARM,1998-06-17T00:00:00.000Z,8-7,COUNTY,WE,1929
183793,2005-0103,6773,22841,22840,22853,22852,0,0,0,0, ,16890,,6773,CLAIBORNE PKWY,LINDSEY HEIGHTS PL,ZION CHAPEL, ,DR, ,ASHBURN,LOUDOUN VALLEY ESTATES II,2013-04-04T00:00:00.000Z,1 ,COUNTY,NS,3094
185623, ,1848,0,0,0,0,0,0,0,0,1,3079,,1848,CASCADES PKWY,END,CORKWOOD, ,DR, ,STERLING,POTOMAC LAKES,1998-06-17T00:00:00.000Z,2B/15,COUNTY,NS,1839
184495, ,3135,40689,40688,40823,40822,0,0,0,0,4,5232,,3135,WATSON RD,END,COMPRESSOR, ,LA, ,LEESBURG,LOUDOUN COMPRESSOR STATION,1992-04-24T00:00:00.000Z, ,COUNTY,WE, 
183794, ,292,0,0,0,0,402,401,404,403,1,1497,,292,SOUTH KING ST,END,COUNTRY CLUB,SW,DR, ,LEESBURG,LEESBURG COUNTRY CLUB,1993-03-09T00:00:00.000Z, ,LEESBURG,WE,PAE-U
185624, ,702,0,0,0,0,0,0,0,0,1,17703,2013-03-28T00:00:00.000Z,702,EVERGREEN MILL RD SE,SYCOLIN RD SE,TOLBERT,SE,LA, ,LEESBURG, ,1991-07-23T00:00:00.000Z, ,LEESBURG,WE,654
184496, ,5111,0,0,0,0,101,100,299,298,1,1568,2013-01-24T00:00:00.000Z,5111,N KING ST,MASONS LA SE,EVERGREEN MILL,SE,RD, ,LEESBURG, ,2001-09-20T00:00:00.000Z, ,LEESBURG,NS,621
183795,2005-0103,6773,0,0,0,0,0,0,0,0, ,16887,,6773,CLAIBORNE PKWY,LINDSEY HEIGHTS PL,ZION CHAPEL, ,DR, ,ASHBURN,LOUDOUN VALLEY ESTATES II,2013-04-04T00:00:00.000Z,1 ,COUNTY,NS,3094
185625,2001-0427,5098,43353,43352,43387,43386,0,0,0,0,1,9550,2008-08-11T00:00:00.000Z,5098,OVERLAND PARK DR,SHELLHORN RD,FULLERTON, ,ST, ,ASHBURN,BROADLANDS,2001-08-28T00:00:00.000Z,26,COUNTY,WE,PAE-U
184497, ,3023,0,0,0,0,0,0,0,0,1,7232,,3023,HAY RD,CLAIBORNE PKWY,WEATHERWOOD, ,DR, ,ASHBURN,ASHBURN FARM,1998-06-17T00:00:00.000Z,8,COUNTY,WE,1915
183796, ,2462,0,0,0,0,201,202,211,214,1,6391,,2462,STONELEDGE PL NE,CATOCTIN CIR NE,GRAFTON,NE,WY, ,LEESBURG,EXETER,1992-04-14T00:00:00.000Z,3/5,LEESBURG,WE,PAE-U
185626, ,726,0,0,0,0,0,0,0,0,1,11886,,726,ATLANTIC BLVD,CHURCH RD,MAGNOLIA, ,RD, ,STERLING,FOXLEE,1911-01-01T00:00:00.000Z,1,COUNTY,NS,1525
184498, ,3023,43131,0,43135,0,0,0,0,0,1,7233,,3023,HAY RD,CLAIBORNE PKWY,WEATHERWOOD, ,DR, ,ASHBURN,ASHBURN FARM,1998-06-17T00:00:00.000Z,8,COUNTY,WE,1915
185627,2001-0359,5127,43297,43296,43313,43312,0,0,0,0, ,9576,,5127,MERION ST,END,ARDMORE, ,ST, ,ASHBURN,BROADLANDS,2001-10-17T00:00:00.000Z,26/30,COUNTY,WE,PAE-U
183797, ,2467,0,0,0,0,201,202,207,208,1,6392,,2467,GRAFTON WY NE,ENDS,STONELEDGE,NE,PL, ,LEESBURG,EXETER,1992-04-14T00:00:00.000Z,3,LEESBURG,WE,PAE-U
184499, ,3028,20645,20640,20677,20680,0,0,0,0,1,7234,,3028,WEATHERWOOD DR,END,MEADOWTHRASH, ,CT, ,ASHBURN,ASHBURN FARM,1998-06-17T00:00:00.000Z,8-13,COUNTY,NS,1919
183798, ,2463,0,0,0,0,701,702,705,708,1,6393,,2463,CATOCTIN CIR NE,END,SOUTHVIEW,NE,PL, ,LEESBURG,EXETER,1992-04-14T00:00:00.000Z,5,LEESBURG,NS,PAE-U
185628,2002-0624,5849,22577,0,22587,0,0,0,0,0, ,12918,,5849,ORCHARD GRASS TE,STATE ST,ARMSTRONG, ,TE, ,ASHBURN,CAMDEN WESTWIND,2003-10-02T00:00:00.000Z, ,COUNTY,NS,PAE-U
184500, ,1587,20695,0,20759,0,0,0,0,0,1,7235,2012-04-18T00:00:00.000Z,1587,HAY RD,WAXPOOL RD,CLAIBORNE, ,PKWY, ,ASHBURN, ,1998-08-04T00:00:00.000Z, ,COUNTY,NS,901
183799, ,2464,0,0,0,0,202,201,214,207,1,6394,,2464,SOUTHVIEW PL NE,END,ASHFORD,NE,CT, ,LEESBURG,EXETER,1992-04-14T00:00:00.000Z,5,LEESBURG,WE,PAE-U
184501, ,3066,0,0,0,0,0,0,0,0,1,7237,,3066,CLEMENS TE,ENDS,CLANCY, ,TE, ,ASHBURN,FARMWELL HUNT,2004-03-16T00:00:00.000Z,1-8,COUNTY,NS,PAE-U
185629,2002-0624,5850,0,22622,0,22642,0,0,0,0, ,12923,,5850,WESTWIND DR,STATE ST,HICKORY HILL, ,SQ, ,ASHBURN,CAMDEN WESTWIND,2003-10-02T00:00:00.000Z, ,COUNTY,NS,PAE-U
183800, ,2463,0,0,0,0,707,710,711,720,1,6395,,2463,CATOCTIN CIR NE,END,SOUTHVIEW,NE,PL, ,LEESBURG,EXETER,1992-04-14T00:00:00.000Z,5,LEESBURG,NS,PAE-U
184502, ,3085,43755,43754,43761,43760,0,0,0,0,1,7238,,3085,HEMINGWAY DR,END,CLEMENS, ,TE, ,ASHBURN,FARMWELL HUNT,2004-03-16T00:00:00.000Z,1-8,COUNTY,WE,PAE-U
183801, ,2456,0,0,0,0,502,0,526,0,1,6399,,2456,FIELDSTONE DR NE,END,PEPPERMILL,NE,TE, ,LEESBURG,EXETER,1992-03-10T00:00:00.000Z,10,LEESBURG,NS,PAE-U
185630,2002-0624,5849,0,0,0,0,0,0,0,0, ,12924,,5849,ORCHARD GRASS TE,STATE ST,ARMSTRONG, ,TE, ,ASHBURN,CAMDEN WESTWIND,2003-10-02T00:00:00.000Z, ,COUNTY,NS,PAE-U
184503, ,3476,41947,41946,41985,41984,0,0,0,0,3,7490,,3476,RASPBERRY DR,RASPBERRY DR,GOOSEBERRY, ,LA, ,LEESBURG,PLAINS OF RASPBERRY,1999-07-08T00:00:00.000Z, ,COUNTY,WE,PAE-R
183802, ,904,0,20470,0,20698,0,0,0,0,1,14315,2007-04-16T00:00:00.000Z,904,HARRY BYRD HWY,SMITH SWITCH RD,LOUDOUN COUNTY, ,PKWY, ,ASHBURN, ,1999-04-26T00:00:00.000Z, ,COUNTY,NS,607
184504, ,29,17649,17648,17681,17680,0,0,0,0,1,844,2008-11-12T00:00:00.000Z,29,ROUND HILL TOWN LIMITS,TRAPPE RD,AIRMONT, ,RD, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,NS,719
185631,2004-0002,6717,0,0,0,0,0,0,0,0, ,16742,2006-09-05T00:00:00.000Z,6717,HOODED CROW DR,HOODED CROW DR,KAVANAUGHS, ,AL, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1 ,COUNTY,WE,PAE-R
183803, ,2837,43549,43548,43553,43552,0,0,0,0, ,6339,,2837,PLYMOUTH PL,SHEFFIELD CT,DORCHESTER, ,WY, ,ASHBURN,ASHBRIER,2009-04-03T00:00:00.000Z,3,COUNTY,WE,2375
183804, ,2840,0,0,0,0,0,0,0,0, ,6343,,2840,PLYMOUTH PL,END,GREENWICH, ,SQ, ,ASHBURN,ASHBRIER,2001-05-23T00:00:00.000Z,4,COUNTY,WE,PAE-U
184505, ,3051,0,0,0,0,0,0,0,0,1,7244,,3051,FARMWELL RD,WAXPOOL RD,HEMINGWAY, ,DR, ,ASHBURN,FARMWELL HUNT,2002-04-10T00:00:00.000Z,1&2,COUNTY,NS,2090
185632,2005-0035,6661,43087,43086,43097,43096,0,0,0,0, ,16555,,6661,LA RIVA DR,END,CAPRI, ,PL, ,ASHBURN,RESERVE AT BELLE TERRA,2005-10-24T00:00:00.000Z, ,COUNTY,WE,PAE-U
183805, ,2134,0,0,0,0,401,402,401,402,1,6411,,2134,NORTH KING ST,CATOCTIN CIR NE,OAKCREST MANOR,NE,DR, ,LEESBURG,MANORS OF LEESBURG,1992-08-12T00:00:00.000Z,1,LEESBURG,WE,PAE-U
184506, ,3800,21651,21652,21665,21664,0,0,0,0,1,7245,,3800,SPERRIN CT,WAXPOOL RD,LIVERPOOL, ,ST, ,ASHBURN,CROSSROADS MANOR,2009-04-23T00:00:00.000Z,3,COUNTY,NS,2716
185633,2004-0002,6716,20997,20996,21007,21006,0,0,0,0,1,16736,2007-08-28T00:00:00.000Z,6716,SPOTTED OWL DR,SPOTTED OWL DR,HOODED CROW, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,NS,PAE-R
183806, ,2134,0,0,0,0,301,302,319,320,1,6412,,2134,NORTH KING ST,CATOCTIN CIR NE,OAKCREST MANOR,NE,DR, ,LEESBURG,MANORS OF LEESBURG,1992-08-12T00:00:00.000Z,1,LEESBURG,WE,PAE-U
185634, ,2099,0,0,0,0,400,0,404,0,1,18884,2007-11-09T00:00:00.000Z,2099,BATTLEFIELD PKWY SE,LAWSON RD SE,BEAUREGARD,SE,DR, ,LEESBURG,BEAUREGARD ESTATES,1992-04-14T00:00:00.000Z,1,LEESBURG,NS,PAE-U
184507, ,3800,21635,21634,21649,21648,0,0,0,0, ,7246,,3800,SPERRIN CT,WAXPOOL RD,LIVERPOOL, ,ST, ,ASHBURN,CROSSROADS MANOR,2009-04-23T00:00:00.000Z,3,COUNTY,NS,2716
183807, ,2134,0,0,0,0,201,200,211,210,1,6414,,2134,NORTH KING ST,CATOCTIN CIR NE,OAKCREST MANOR,NE,DR, ,LEESBURG,MANORS OF LEESBURG,1992-08-12T00:00:00.000Z,1,LEESBURG,WE,PAE-U
185635, ,6400,0,22256,0,22328,0,0,0,0,3,17142,,6400,DULLES GREENWAY,LOUDOUN COUNTY PKWY,MOOREVIEW, ,PKWY, ,ASHBURN,MOOREFIELD STATION,2010-05-07T00:00:00.000Z, ,COUNTY,NS,2298
184508,2000-0156,3537,0,0,0,0,0,0,0,0, ,17046,2006-02-13T00:00:00.000Z,3537,CARRINGTON DR,PLANTING FIELD DR,CENTER, ,ST, ,CHANTILLY,SOUTH RIDING,2003-02-11T00:00:00.000Z, ,COUNTY,WE,1263
183808, ,2138,0,0,0,0,301,302,305,306,2,6415,,2138,PARKVIEW DR NE,END,CHAUCER,NE,PL, ,LEESBURG,PAXTON,1911-01-01T00:00:00.000Z,2-4,LEESBURG,NS,PAE-U
185636, ,6400,22257,0,22329,0,0,0,0,0,3,17141,,6400,DULLES GREENWAY,LOUDOUN COUNTY PKWY,MOOREVIEW, ,PKWY, ,ASHBURN,MOOREFIELD STATION,2010-05-07T00:00:00.000Z, ,COUNTY,NS,2298
183809, ,1937,0,0,0,0,201,202,219,220,2,6416,,1937,WILDMAN ST NE,CHAUCER PL NE,CRANBROOK,NE,DR, ,LEESBURG,PAXTON,1992-04-14T00:00:00.000Z, ,LEESBURG,WE,PAE-U
184509,2000-0092,4499,0,0,0,0,400,401,432,429, ,7839,,4499,VALLEY SPRINGS DR,ENDS,CROSMAN, ,CT, ,PURCELLVILLE,VALLEY SPRINGS,2000-10-02T00:00:00.000Z,2,PURCELLVILLE,WE,PAE-U
185637, ,6610,43145,43144,43343,43342,0,0,0,0,1,10225,2010-10-13T00:00:00.000Z,6610,MOOREVIEW PKWY,RYAN RD,OLD RYAN, ,RD, ,ASHBURN, ,2006-10-27T00:00:00.000Z, ,COUNTY,WE,772
183810, ,2984,0,0,0,0,0,0,0,0, ,13656,,2984,CLAIBORNE PKWY,SHELLHORN RD,BROADLANDS, ,BLVD, ,ASHBURN,BROADLANDS,2010-04-02T00:00:00.000Z,PHS B,COUNTY,WE,640
184510, ,3798,43397,43396,43417,43416,0,0,0,0,1,7249,,3798,WAXPOOL RD,LIVERPOOL ST,COVENT GARDEN, ,DR, ,ASHBURN,CROSSROADS MANOR,2009-04-23T00:00:00.000Z,3,COUNTY,WE,2713
185638,2000-0395,4881,22679,22678,22683,22682,0,0,0,0, ,9912,2006-04-21T00:00:00.000Z,4881,THORNCROFT TE,END,LAMOREAUX LANDING, ,SQ, ,ASHBURN,LOUDOUN PARKWAY CENTER,2000-12-05T00:00:00.000Z,27A/B,COUNTY,NS,PAE-U
183811, ,2134,0,0,0,0,105,106,109,110,1,6422,,2134,NORTH KING ST,CATOCTIN CIR NE,OAKCREST MANOR,NE,DR, ,LEESBURG,MANORS OF LEESBURG,1992-08-12T00:00:00.000Z,1,LEESBURG,WE,PAE-U
184511, ,3686,21609,21608,21671,21670,0,0,0,0,1,7250,,3686,KINGS CROSSING TE,END,MONMOUTH, ,TE, ,ASHBURN,CROSSROADS MANOR,2003-02-13T00:00:00.000Z,2,COUNTY,NS,PAE-U
183812, ,3981,0,0,0,0,402,401,404,407,1,6423,,3981,OAKCREST MANOR DR NE,END,TRACY,NE,CT, ,LEESBURG,MANORS OF LEESBURG,1997-11-19T00:00:00.000Z,2,LEESBURG,NS,PAE-U
184512, ,3672,21611,21610,21669,21668,0,0,0,0,3,7251,,3672,MONMOUTH TE,KINGS CROSSING TE,KINGS CROSSING, ,TE, ,ASHBURN,CROSSROADS MANOR,2003-02-13T00:00:00.000Z,1/2,COUNTY,NS,PAE-U
185639, ,6956,0,0,0,0,0,0,0,0, ,18067,2008-09-19T00:00:00.000Z,6956,TEMP END,SHELLHORN RD,METRO CENTER, ,DR, ,ASHBURN,LOUDOUN STATION,2008-09-18T00:00:00.000Z, ,COUNTY,WE,PAE-U
183813, ,1588,0,0,0,0,201,202,215,216,1,6425,,1588,WILDMAN ST NE,END,CHATFIELD,NE,CT, ,LEESBURG,PAXTON,1992-04-14T00:00:00.000Z,2-4,LEESBURG,WE,PAE-U
185640, ,3973,0,0,0,0,0,0,0,0,1,18000,2008-07-02T00:00:00.000Z,3973,SHELLHORN RD,END,HARTLEY, ,PL, ,ASHBURN,REGENCY,2005-03-22T00:00:00.000Z,4,COUNTY,WE,2180
184513, ,6500,0,0,0,0,0,0,0,0,1,13325,2010-06-14T00:00:00.000Z,6500,EB DULLES ACCESS RD RAMP,WB RUDDER RD, ,FR,RAMP,EX, , ,2010-06-16T00:00:00.000Z, , , , 
183814, ,172,0,0,0,0,901,900,903,904,1,5136,2005-10-31T00:00:00.000Z,172,EAST POPLAR AV,END,BUCKINGHAM, ,CT,S,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,3,COUNTY,NS,1465
185641, ,1170,22101,0,22155,0,0,0,0,0,1,11302,2012-03-19T00:00:00.000Z,1170,FAULKNER PKWY,LOUDOUN COUNTY PKWY,SHELLHORN, ,RD, ,ASHBURN, ,2010-04-28T00:00:00.000Z, ,COUNTY,NS,643
183815, ,2137,0,0,0,0,102,101,104,105,1,6427,,2137,ARIEL DR NE,END,BARBARA,NE,CT, ,LEESBURG,MANORS OF LEESBURG,1992-08-12T00:00:00.000Z,2,LEESBURG,WE,PAE-U
184514, ,3068,43907,43906,43929,43928,0,0,0,0,1,7254,,3068,HEMINGWAY DR,ASHBURN VILLAGE BLVD,MICHENER, ,DR, ,ASHBURN,FARMWELL HUNT,2004-03-30T00:00:00.000Z,1,COUNTY,WE,2058
185642, ,1170,0,22100,0,22154,0,0,0,0,1,17997,2012-03-19T00:00:00.000Z,1170,FAULKNER PKWY,LOUDOUN COUNTY PKWY,SHELLHORN, ,RD, ,ASHBURN, ,2010-04-28T00:00:00.000Z, ,COUNTY,NS,643
183816, ,2033,35039,35038,35065,35064,0,0,0,0,1,6431,,2033,CLENDENNING CIR,END,PATIENCE, ,CT, ,ROUND HILL,STONELEIGH,2002-02-14T00:00:00.000Z,1,COUNTY,WE,1339
184515, ,3934,44291,44290,44325,44324,0,0,0,0, ,7255,,3934,LORD FAIRFAX PL,END,SAINT GERMAIN, ,CT, ,ASHBURN,CAMERON CHASE,2013-12-09T00:00:00.000Z,2,COUNTY,WE,2919
185643, ,1170,22051,0,22099,0,0,0,0,0,1,17965,2010-04-06T00:00:00.000Z,1170,FAULKNER PKWY,LOUDOUN COUNTY PKWY,SHELLHORN, ,RD, ,ASHBURN, ,2010-04-28T00:00:00.000Z, ,COUNTY,NS,643
184516, ,3359,0,0,0,0,421,422,425,426,1,1569,,3359,MEADE DR SW,END,LAWFORD,SW,DR, ,LEESBURG,GREENWAY FARM,1999-08-23T00:00:00.000Z,4,LEESBURG,NS,PAE-U
183817, ,2554,0,0,0,0,218,217,232,231,3,6432,,2554,ROCK SPRING DR SW,END,NEWHALL,SW,PL, ,LEESBURG,STONEGATE,1993-12-08T00:00:00.000Z,4,LEESBURG,NS,PAE-U
185644, ,1170,0,21900,0,21958,0,0,0,0, ,6265,2006-10-18T00:00:00.000Z,1170,FAULKNER PKWY,LOUDOUN COUNTY PKWY,SHELLHORN, ,RD, ,ASHBURN, ,2010-04-28T00:00:00.000Z, ,COUNTY,NS,643
183818, ,2832,21499,21498,21513,21512,0,0,0,0, ,6978,,2832,SHELLHORN RD,END,PLYMOUTH, ,PL, ,ASHBURN,ASHBRIER,2004-09-13T00:00:00.000Z,2/3,COUNTY,NS,2371
184517,2002-0178,3539,0,0,0,0,0,0,0,0, ,17051,2006-02-13T00:00:00.000Z,3539,NORTHSTAR BLVD,JOHN MOSBY HWY,TALL CEDARS, ,PKWY, ,CHANTILLY,SOUTH RIDING,2014-01-28T00:00:00.000Z, ,COUNTY,WE,2200
184518,2000-0178,3539,0,42930,0,42998,0,0,0,0, ,13810,2006-02-13T00:00:00.000Z,3539,NORTHSTAR BLVD,JOHN MOSBY HWY,TALL CEDARS, ,PKWY, ,CHANTILLY,SOUTH RIDING,2014-01-28T00:00:00.000Z, ,COUNTY,WE,2200
183819, ,1425,0,0,0,0,0,0,0,0,1,904,2013-03-27T00:00:00.000Z,1425,N KING ST,TEMP END,BATTLEFIELD,NE,PKWY, ,LEESBURG,EXETER/POTOMAC CROSSING,1997-11-19T00:00:00.000Z,1,LEESBURG,NS,PAE-U
185645, ,1170,0,21960,0,22012,0,0,0,0,1,17994,2010-04-06T00:00:00.000Z,1170,FAULKNER PKWY,LOUDOUN COUNTY PKWY,SHELLHORN, ,RD, ,ASHBURN, ,2010-04-28T00:00:00.000Z, ,COUNTY,NS,643
184519,1996-0387,3931,21483,21482,21501,21502,0,0,0,0, ,7259,,3931,FARMWELL RD,END,ESTATE, ,PL, ,ASHBURN,CAMERON CHASE,2013-12-09T00:00:00.000Z, ,COUNTY,NS,2915
183820, ,2552,0,0,0,0,301,302,313,312,1,6436,,2552,ASHTON DR SW,END,WINGATE,SW,PL, ,LEESBURG,STONEGATE,1992-04-14T00:00:00.000Z,1,LEESBURG,NS,PAE-U
185646, ,1170,0,22050,0,22098,0,0,0,0,1,17996,2010-04-06T00:00:00.000Z,1170,FAULKNER PKWY,LOUDOUN COUNTY PKWY,SHELLHORN, ,RD, ,ASHBURN, ,2010-04-28T00:00:00.000Z, ,COUNTY,NS,643
184520, ,2690,21377,21372,21397,21396,0,0,0,0,1,7260,,2690,FULTONHAM CIR,END,MAIDSVILLE, ,CT, ,ASHBURN,ASHBURN VILLAGE,2008-10-16T00:00:00.000Z,44A,COUNTY,NS,2904
183821, ,649,21725,0,21755,0,0,0,0,0,1,4306,,649,LEATHERLEAF DR,LEATHERLEAF DR,LEATHERLEAF, ,CIR, ,STERLING,FOX CREEK,1911-01-01T00:00:00.000Z,1,COUNTY,NS, 
185647,2005-0167,7119,42415,42414,42439,42438,0,0,0,0,3,18620,,7119,ELAND PL,ENDS,CHAMOIS, ,CT, ,STERLING,WINSBURY,2012-10-24T00:00:00.000Z, ,COUNTY,WE,2954
184521, ,3099,41927,41926,41955,41954,0,0,0,0,1,7491,,3099,JAMES MONROE HWY,END,RASPBERRY, ,DR, ,LEESBURG,PLAINS OF RASPBERRY,2002-03-18T00:00:00.000Z, ,COUNTY,WE,1170
183822, ,2031,18173,18172,18193,18192,0,0,0,0,1,6438,,2031,STONELEIGH DR,HARRY BYRD HWY,TURNBERRY, ,DR, ,ROUND HILL,STONELEIGH,2002-02-14T00:00:00.000Z,1,COUNTY,NS,1333
184522, ,2686,21367,21366,21373,21372,0,0,0,0,1,7262,,2686,ASHBURN VILLAGE BLVD,ASHBURN VILLAGE BLVD,FULTONHAM, ,CIR, ,ASHBURN,ASHBURN VILLAGE,2008-10-16T00:00:00.000Z,44,COUNTY,NS,2900
185648, ,6955,0,0,0,0,0,0,0,0, ,17999,2006-10-18T00:00:00.000Z,6955,TEMP END,SHELLHORN RD,LOUDOUN STATION, ,DR, ,ASHBURN,LOUDOUN STATION,2008-07-02T00:00:00.000Z, ,COUNTY,WE,PAE-U
183823, ,649,0,21740,0,21746,0,0,0,0,1,4307,,649,LEATHERLEAF DR,LEATHERLEAF DR,LEATHERLEAF, ,CIR, ,STERLING,FOX CREEK,1911-01-01T00:00:00.000Z,1,COUNTY,NS, 
184523, ,2689,21399,21398,21425,21424,0,0,0,0,1,7263,,2689,FULTONHAM CIR,END,ALUM CREEK, ,CT, ,ASHBURN,ASHBURN VILLAGE,2008-10-16T00:00:00.000Z,44,COUNTY,NS,2904
