OBJECTID,ZONECLASS,ZONEDESC,LASTUPDATE,LASTEDITOR,ACCOUNT,NOTES,SHAPE_Length,SHAPE_Area
76033,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,,  7   A     99B,,1534.745227,106708.078908
77625,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20G  2  1  62,,588.711641,6831.542341
77626,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20G  2  1  60,,584.414013,6188.323582
76034,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 55   A     18A,,2855.356788,318278.92439
77627,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21D  2     34,,683.40774,27719.438612
73797,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34A 20      9,,493.691731,5436.943621
77628,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 22C  6  6  46,,179.857358,1502.531837
76035,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 42   3      5, ,6420.564369,1278059.240258
77629,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 22C  6  6  37,,638.243616,7334.390481
73798,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 34A 20     10,,820.852006,28921.505747
77630,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 22C  6  7  60,,456.648979,4611.811719
76036,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   C      3, ,2593.780031,244916.177136
77631,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21B  5     20,,620.871305,22293.63636
73799,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34   A      2,,1283.528116,95343.580886
77632,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 22C  2      2,,709.871586,28041.583365
76037,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,102   A     79A1,ZONED BY THE TOWN OF BROOKNEAL,255.990148,4081.516666
77633,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20A 14     22,,835.695785,31590.116267
77634,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21B  1     64,,470.047158,5442.375745
73800,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34   A      1,,14834.713689,5034640.661419
77635,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21K  1     24,,1164.271831,84007.740734
76038,B-GC,Business - General Commercial,2007-03-06T00:00:00.000Z,, 20B  2      8A,,4589.438586,793234.088022
77636,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20J  2     38,,592.678804,19626.943211
77637,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20J  1     32,,771.167298,28689.89524
76039,R-MF,Residential - Multi Family,2012-03-06T00:00:00.000Z,, 22   A     22,,486.156435,12320.037944
77638,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20L  1     32,,576.056962,18990.160457
76040,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 10  7   4,ZONED BY THE TOWN OF BROOKNEAL,484.655725,6438.222432
77639,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     12,,809.076835,34226.111908
76041,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 10  7   2,ZONED BY THE TOWN OF BROOKNEAL,564.615093,12062.338036
77640,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20K  9     11,,854.094913,25729.598214
77641,999,N/A,2005-07-01T00:00:00.000Z,, 19A  1     13,OUTSIDE OF COUNTY,1078.571591,59952.005421
76042,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 10  7   6,ZONED BY THE TOWN OF BROOKNEAL,443.409666,8151.342217
77642,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     30,,684.147343,27815.407423
76043,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 10  6   4,ZONED BY THE TOWN OF BROOKNEAL,419.492852,8273.454583
73801,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34   A      3B,,1273.981301,101754.687607
77643,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2      6,,766.621796,31801.893992
76044,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 10  6   6,ZONED BY THE TOWN OF BROOKNEAL,365.207707,5888.95492
73802,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34   A      3,,4834.971893,425081.128381
77644,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20K 13      5,,605.424831,19465.038303
77645,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20J  9     11,,977.006802,40047.972262
76045,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 10  6  27,ZONED BY THE TOWN OF BROOKNEAL,399.999943,7500.002625
73803,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34   A      6,,7332.336338,2961753.861658
77646,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21B  1    221,,357.729457,3593.589125
76046,A-1,Agricultural,2005-07-01T00:00:00.000Z,,  8   5      5,,1813.215292,135616.182927
73804,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34A  4     19A,,459.954508,12676.037496
77647,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20H  1WQD 179,,118.822979,609.556483
77648,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 22C  3     21,,459.891355,5305.30779
73805,A-1,Agricultural,2005-07-01T00:00:00.000Z,,,EASEMENT POLYGON,2813.49598,39290.050117
77649,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20A 15      3,,774.414178,22621.040002
76047,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,,  8   A     48,,2664.696881,301136.851131
77650,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20E  9  1  13,,576.575785,10137.37861
73806,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 26A  3      2B,,1192.237469,82944.197366
77651,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 22C  6  7  63,,367.745669,4020.909134
77652,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20H  5EQD 158,,616.887159,15307.073064
76048,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,,  8   A     47,,3003.96611,391422.634209
73807,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 26A  4      1,,4779.455884,641716.883283
77653,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20E  9  1  14,,613.159355,14828.345694
77654,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20E  9  2   5,,508.959444,9935.087311
76049,I-H,Industrial - Heavy,2005-08-15T00:00:00.000Z,,  8   A     45B,,4240.391449,629893.689864
73809,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 26E  1      1,,2451.532851,262156.87345
77655,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21   A    160,,859.254085,40002.255443
76050,I-H,Industrial - Heavy,2005-08-15T00:00:00.000Z,,  9   A     24,RAILROAD,1274.233064,63997.33413
77656,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20K  5      4,,556.06491,14268.809138
76051,I-H,Industrial - Heavy,2005-08-15T00:00:00.000Z,,  9   A     22,,6892.458759,2391619.178999
77657,999,N/A,2005-07-01T00:00:00.000Z,, 19A  1     14,OUTSIDE OF COUNTY,1020.587122,46525.615439
73810,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 40   A      8A, ,1346.730479,60374.735914
77658,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20K  5      6,,574.799353,16725.327746
73811,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 40   B      1, ,11205.643351,1766179.763254
76052,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,,  8   A      2A,,935.635831,43578.643722
77659,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20K  9     19,,543.261896,17142.839044
77660,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20I 11      8,,580.58903,16019.998426
73812,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 40D  1     14, ,1100.699782,47677.647596
77661,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20H  2WQD   1,,1854.34366,186411.467014
76053,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,,  8   A      2C,,1183.20567,78787.201023
77662,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 22C  3      2,,784.882063,28209.025251
76054,A-1,Agricultural,2005-07-01T00:00:00.000Z,,  8   4      B,,1205.015881,60778.382989
73813,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 40D  1     13, ,1053.098757,45851.966878
77663,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21E  2  3  12,,757.329086,28075.668042
77664,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20R  1     59,,516.696283,15833.620604
76055,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 23   A    116,,3992.266545,727076.014016
77665,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21B  1    222,,359.895932,3591.260908
77667,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21E  2  3  21,,597.574042,20449.888399
73814,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 48   A     11,,27061.145824,15943997.734245
77668,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20J 13     28,,791.115432,29126.258704
76056,R-SF,Residential - Single Family,2005-07-01T00:00:00.000Z,, 30   A     64B, ,4540.522166,508186.35346
77669,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20J  7     24,,708.493227,30403.978725
76057,A-1,Agricultural,2005-07-01T00:00:00.000Z,,<Null>,ROW,1840.7314,70636.50278
77670,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20L  1     13,,614.00962,20154.666797
77671,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20K  8      1,,582.14158,16760.502242
76058,A-1,Agricultural,2005-07-01T00:00:00.000Z,,,ROW,1850.069855,35334.535092
77672,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20K  3      5,,552.973313,14985.856698
77673,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20K  6      2,,3013.763186,228900.133408
76059,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20J 15      6,,2621.600555,312055.3468
77674,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20K  8      2,,549.913274,14499.287478
73815,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 18B  4      6,,655.728297,23451.290545
77675,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21F  1     12,,1105.060526,6435.124062
73816,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 18B  5      1,,2768.972004,347723.43221
76060,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20J 15      5,,1953.012591,208105.318087
77676,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21F  1     11,,1110.985789,6850.464272
77677,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21F  1     10,,1113.786661,6221.166705
73817,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 18   A     55,,1408.060034,95118.695747
77678,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21F  1      9,,1121.642089,6521.09866
76061,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     22,,555.730721,16048.086449
77679,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   A     57, ,1090.917108,61714.031931
73818,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 60A  1      3,,806.1906,40560.965141
77680,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 70   A     46D,,11128.503213,5910722.180623
76062,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     25,,573.040414,19558.705185
73819,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 60A  2      B1,,1784.745548,133997.931471
77681,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 70   A     46I,,1885.248588,170582.708734
76063,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     18,,578.165602,17165.237761
77682,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  7  1   3,,1329.688574,93806.782459
73820,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 15   A     83,,394.923952,9961.488619
77683,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     16,,777.521417,30948.009606
73821,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 15   A     82,,794.951528,22893.294986
77684,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     24,,501.871942,15185.694155
76064,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     20,,512.862179,14960.136484
77685,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     21,,619.358431,25444.557709
73822,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 58A  2      8,,1589.132155,143909.179315
77686,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20P  2     19,,507.050166,15494.975814
76065,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20   A     78,,4727.14934,558163.064169
77687,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20B  6      7,,899.873938,30555.903835
73823,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 23F  4      7,,645.236802,21866.936569
76066,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 63   A     17,,10211.510248,2511888.522188
77688,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 42   A     70B, ,1456.061506,107602.12444
73824,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 23F  4      5,,660.931772,18099.949692
77689,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 52   A     26,,1630.223207,151170.344075
76067,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 93   A     85,,3446.59204,558498.807368
77690,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 16A  4     15,,1256.959849,87467.473658
73825,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 23F  4      2,,1064.350809,44098.360226
76068,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 42   A     70A, ,758.911163,23520.689348
77691,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 16A  4     17,,3205.718469,439761.673961
77692,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 16A  4      7,,2793.627972,383535.047352
73826,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 23   A    120D,,1904.050604,84466.564896
76069,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 52   A     27A,,13862.56489,6403457.657545
77693,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 86   6      6,,5374.412695,1241084.681348
73827,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 23   A     36B,,4076.61436,928968.620707
77694,A-1,Agricultural,2005-07-01T00:00:00.000Z,,<Null>,RAILROAD,38919.677369,2845601.705722
76070,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 16A  4     16,,4956.023949,640838.06435
73828,A-1,Agricultural,2007-03-06T00:00:00.000Z,, 24   1      1,,7882.422005,2904405.446412
76071,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 16A  4     20,,1250.269261,82224.857811
77695,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 16A  4      8,,1510.545045,109197.055932
76072,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 16A  4      5,,2243.188861,219846.325097
77696,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 21C  4      1,,4970.139571,898380.174378
76073,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 16A  4      6,,2903.26436,360479.380443
77697,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20S  6      6,,540.544789,17097.016684
73829,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23  13     24, ,1606.43349,66981.639177
77698,"I-G,C","Industrial - General, Conditional",2005-08-15T00:00:00.000Z,, 43  11      2A, ,1158.060281,82536.176582
73830,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23  13     15,,2258.662311,258775.56824
76074,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 22   A     15B,,1967.349862,199327.058776
77699,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 43J  1      4B, ,6614.853775,2232634.765904
76075,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21O  3     51,,510.023129,13629.05713
73831,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23  13     16,,2980.982737,135328.914332
77700,"A-1,C","Agricultural, Conditional",2005-07-01T00:00:00.000Z,, 25   4      1K,,1136.544241,59883.872265
76076,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21O  2     33,,554.23323,18280.697224
77701,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 76   3      1A2,,878.609342,44852.416468
73832,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23  13     16B,,2383.128819,226435.454276
77702,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 76   A     14,,14365.346511,8101290.307806
76077,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21O  2     34,,460.191359,12325.398614
73833,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   A    111, ,2598.671099,376838.071149
77703,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 76   3      1C,,9873.16642,2529851.248882
76078,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21O  2     39,,477.624672,13692.446023
77704,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20E  6     42A,,1391.384889,114635.391829
73834,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   A    112, ,5188.312487,1294696.254651
77705,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20E  5  5  43,,1042.843231,65832.55128
73835,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   A    118, ,10970.895658,3240543.7295
77706,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20E  7      2,,769.67127,36168.486775
76079,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,,<Null>,ROW,9384.346946,239705.886941
77707,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20E  A      1,,676.32368,15384.770813
73836,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   4      2A, ,2715.804958,146136.359804
77708,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20R  1      1,,841.404647,40863.301836
73838,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 40   A    116, ,5453.140228,1444108.507712
77709,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20E  8      B,,1112.075594,73979.360225
77710,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20H  1EQD 134,,527.400888,14895.71013
77711,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 30H  1     22, ,2134.889746,197585.697383
77712,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 32E  2  2  31, ,433.400476,3336.34182
73839,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   A    109C1, ,964.305703,53450.766171
77713,R-MF,Residential - Multi Family,2012-12-04T00:00:00.000Z,, 32E  5      1, ,535.354908,14687.444456
73840,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 34A 16  A   1,,737.86567,25878.971116
77714,R-MF,Residential - Multi Family,2012-12-04T00:00:00.000Z,, 32E  5      8, ,599.994662,19999.667823
77715,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 40   A     11E, ,1541.973285,125647.289308
73841,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 42A  3     27, ,1835.686975,200579.213376
77716,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 46   A     39,,1260.12916,98671.797635
73842,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 12   A     81,,836.538337,38331.031818
77717,"A-1,C","Agricultural, Conditional",2007-03-06T00:00:00.000Z,, 33   A     27, ,1463.948178,126545.341676
76080,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21O  1     70,,690.467639,26849.372509
77718,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33   A     47A, ,4385.273946,1282916.557161
76081,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21O  3     44,,473.034859,13152.844298
73843,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 25A  1      8,,2503.203829,253786.276385
77719,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33   A     27A1, ,2437.873799,332500.662658
77720,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 54   3      B1,,6416.969161,909152.295954
73844,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 25G  3      5,,2813.122829,342789.129437
76082,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21O  3     48,,459.27957,12916.476133
77721,A-1,Agricultural,2005-07-01T00:00:00.000Z,,,TAXED IN APPOMATTOX COUNTY,1593.613637,103708.576194
77722,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 40   A     58A, ,1007.127764,53957.443649
76083,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21O  3     45,,535.631872,17162.601341
73845,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 26   A      8,,10123.891742,4716106.10545
77723,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   A      2, ,1684.434404,149599.561069
