OBJECTID,BLOCKID10,HOUSING10,POP10,LandSqMi,PopSqMi
3147,518100432001094,0,0,0.00274,0
2851,518100452001026,0,0,0.0021,0
3148,518100404041001,0,0,0,0
2852,518100454074053,0,0,0.07018,0
3149,518100402001050,1,2,0.00381,524.934383
3150,518100404044000,0,0,0.00014,0
2853,518100452001027,0,0,0.00421,0
3151,518100460132011,79,177,0.00601,29450.915141
2854,518100454074054,0,0,0.02463,0
3152,518100454064003,0,0,0.00015,0
3153,518100454212007,17,59,0.00757,7793.923382
2855,518100460021017,134,370,0.10626,3482.025221
3154,518100454221008,5,18,0.00395,4556.962025
3155,518100464003024,0,0,0.00195,0
2856,518100412001032,9,23,0.00463,4967.602592
3156,518100412001006,0,0,0.0014,0
3157,518100434002031,28,50,0.00799,6257.822278
2857,518100412002037,10,22,0.01793,1226.993865
3158,518100434002020,22,47,0.00477,9853.249476
2858,518100412002059,0,0,0.00133,0
3159,518100434002019,27,42,0.00496,8467.741935
2859,518100400002034,0,0,0.01205,0
3160,518100448074025,0,0,0.00332,0
2860,518100400002043,30,122,0.00578,21107.266436
3161,518100442004014,0,0,0.00024,0
2861,518100412001028,0,0,0.00291,0
3162,518100410021008,0,0,0.00543,0
2862,518100412002058,0,0,0.00091,0
3163,518100458081003,0,0,0.00077,0
2863,518100412002046,20,49,0.00994,4929.577465
3164,518100460091013,0,0,0.004,0
2864,518100418012022,11,29,0.00567,5114.638448
3165,518100458013011,1,2,0.00523,382.409178
2865,518100418023014,104,266,0.11194,2376.273003
3166,518100460052001,0,0,0.00095,0
3167,518100438002004,22,57,0.01813,3143.960287
3168,518100438002008,13,32,0.02922,1095.140315
2866,518100414002030,8,22,0.00601,3660.565724
2868,518100412003004,21,64,0.01173,5456.095482
3169,518100436001002,0,0,0.00372,0
2869,518100412004028,6,11,0.00465,2365.591398
3170,518100436002006,12,18,0.00302,5960.264901
2870,518100412004009,29,76,0.0163,4662.576687
3171,518100436001028,35,72,0.0076,9473.684211
3172,518100436001032,10,13,0.00199,6532.663317
2871,518100454152008,33,99,0.01738,5696.202532
3173,518100436001027,0,0,0.00083,0
2872,518100454151010,23,68,0.0095,7157.894737
3174,518100436002008,30,63,0.01043,6040.268456
3175,518100436002011,28,47,0.01027,4576.436222
2873,518100460122017,230,481,0.07547,6373.393401
3176,518100436001031,33,53,0.00747,7095.046854
3177,518100436001001,12,18,0.00221,8144.79638
2874,518100460121014,1,2,0.00289,692.041522
3178,518100436001034,9,15,0.00099,15151.515151
2875,518100460122024,20,44,0.0069,6376.811594
3179,518100436002016,5,8,0.00099,8080.808081
2876,518100454055003,43,107,0.00815,13128.834356
3180,518100436001024,8,14,0.00267,5243.445693
3181,518100438002002,2,5,0.00198,2525.252525
2877,518100460131013,0,0,0.00277,0
3182,518100438002018,2,7,0.00284,2464.788732
2878,518100420003008,26,79,0.03063,2579.170748
3183,518100438003018,19,38,0.00497,7645.875252
2879,518100460142005,63,242,0.01848,13095.238095
3184,518100438001008,0,0,0.00192,0
3185,518100438001026,1,0,0.00211,0
2880,518100460152002,43,127,0.03769,3369.594057
3186,518100402003006,12,14,0.00077,18181.818182
2881,518100460161009,42,140,0.02606,5372.217959
3188,518100454081009,28,61,0.00685,8905.109489
2882,518100460143003,43,157,0.01415,11095.40636
3189,518100454081015,28,78,0.00341,22873.900293
2883,518100460153004,10,30,0.00463,6479.481641
3190,518100452002012,11,28,0.00597,4690.117253
2884,518100458092008,13,31,0.00779,3979.460847
3191,518100454084031,0,0,0.00154,0
2885,518100454232039,0,0,0.00048,0
3192,518100454231056,0,0,0.01229,0
3193,518100448071004,0,0,0.00075,0
2886,518100448061005,0,0,0.00035,0
3194,518100454081006,0,0,0.00039,0
2887,518100462225003,13,37,0.00549,6739.526412
3195,518100454121054,5,14,0.12848,108.966376
2888,518100462132002,0,0,0.00019,0
2889,518100458031011,0,0,0.00098,0
3196,518100454281020,0,0,0.12935,0
2890,518100428011006,29,87,0.01182,7360.406091
2891,518100458011019,32,92,0.01721,5345.729227
3197,518100464001064,20,45,1.00856,44.618069
2892,518100460142007,50,177,0.0146,12123.287671
2893,518100428022005,67,92,0.00444,20720.720721
3198,518100464001022,0,0,0.00223,0
2894,518100428022006,1,0,0.00776,0
3199,518100464001056,35,81,0.76123,106.406736
2895,518100448063023,0,0,0.03222,0
2896,518100454174033,22,49,0.01764,2777.777778
3200,518100454251010,25,87,0.01069,8138.447147
3201,518100454203009,88,286,0.0805,3552.795031
2897,518100454203000,151,466,0.33758,1380.413532
3202,518100454203008,45,139,0.03539,3927.663182
3203,518100460153000,37,112,0.00967,11582.21303
2898,518100462063005,0,0,0.00052,0
3204,518100460153002,14,37,0.00398,9296.482412
2899,518100462064005,0,0,0.00202,0
3205,518100442001041,6,12,0.05128,234.00936
2900,518100454074059,0,0,0.01315,0
3207,518100462113012,0,0,0.00033,0
2901,518100458094003,46,70,0.00066,106060.606061
3208,518100454271004,56,159,0.0151,10529.801325
2902,518100460063015,0,0,0.0007,0
2903,518100454143002,0,0,0.00052,0
3209,518100454273009,105,276,0.02453,11251.52874
2904,518100460063013,28,73,0.0189,3862.433862
2905,518100462202008,1,6,0.00033,18181.818182
3210,518100440013001,369,620,0.04042,15338.941118
2906,518100462201021,0,0,0.00126,0
2907,518100462201034,0,0,0.00068,0
3211,518100460091036,0,0,0.00422,0
2908,518100462201029,0,0,0.0015,0
3212,518100456041009,0,0,0.00038,0
3213,518100456042007,274,474,0.02022,23442.136499
2909,518100462212002,9,17,0.00745,2281.879195
2910,518100454052000,0,0,0.001,0
2911,518100412003012,8,10,0.00555,1801.801802
3214,518100448063010,14,35,0.01447,2418.797512
2912,518100412004011,9,18,0.00559,3220.035778
3215,518100462192018,1,0,0.00029,0
3217,518100418011020,41,49,0.00428,11448.598131
2913,518100414002037,14,35,0.00933,3751.339764
3218,518100444013004,13,36,0.0189,1904.761905
2914,518100412004025,16,35,0.00894,3914.988814
3219,518100454071010,5,21,0.00406,5172.413793
2915,518100408013007,21,54,0.00831,6498.194946
2916,518100408014002,18,44,0.00673,6537.890045
3220,518100454064014,0,0,0.00019,0
3221,518100454064031,0,0,0.00085,0
2917,518100408012008,18,50,0.00711,7032.348805
2918,518100408012009,17,49,0.00666,7357.357357
3222,518100462224002,0,0,0.00014,0
3223,518100452003006,0,0,0.05855,0
2919,518100408012013,15,41,0.00662,6193.353474
2920,518100448073026,0,0,0.00222,0
3224,518100460141026,0,0,0.00155,0
2921,518100430031001,101,140,0.01969,7110.208228
3225,518100462243009,0,0,0.00072,0
2922,518100408011008,0,0,0.00155,0
3226,518100452003015,0,287,0.03372,8511.269276
2923,518100418024047,8,24,0.00522,4597.701149
3227,518100454172002,0,0,0.00426,0
2924,518100414001046,12,37,0.02042,1811.94907
3228,518100454084033,0,0,0.00204,0
2925,518100418023019,10,22,0.00516,4263.565891
3229,518100454173015,0,0,0.00012,0
3230,518100454084022,0,0,0.01979,0
2926,518100418024058,13,28,0.00999,2802.802803
2927,518100454065003,8,28,0.00323,8668.73065
3232,518100438004009,10,38,0.01097,3463.992707
2928,518100454055005,34,83,0.00425,19529.411765
3233,518100402003007,16,29,0.00205,14146.341463
2929,518100462172011,0,0,0,0
3234,518100436001030,0,0,0.00098,0
3235,518100408023006,14,42,0.00397,10579.345088
2931,518100422022014,19,46,0.00939,4898.828541
3236,518100408022009,20,53,0.00775,6838.709677
2932,518100462073000,0,0,0.00416,0
3237,518100406002000,1,3,0.0033,909.090909
3238,518100406002010,32,69,0.006,11500
2934,518100432001002,0,0,0.12254,0
3239,518100406003005,50,120,0.03348,3584.229391
2935,518100426001047,0,0,0.00104,0
3240,518100460093011,32,74,0.02223,3328.834908
2936,518100426001013,0,0,0.00175,0
3241,518100460094030,9,20,0.00468,4273.504273
2937,518100450001006,0,0,0.02528,0
3242,518100460094018,8,21,0.00372,5645.16129
2938,518100448083009,92,169,0.01893,8927.628104
3243,518100462062000,16,37,0.00879,4209.328783
2939,518100426001026,0,0,0.00324,0
3244,518100402001053,0,0,0.01993,0
2942,518100428022008,36,65,0.00286,22727.272727
3245,518100460021025,15,32,0.00752,4255.319149
2944,518100442002018,33,86,0.00047,182978.723404
3246,518100460021023,14,26,0.00689,3773.584906
2945,518100438002020,30,84,0.09883,849.944349
3247,518100460021026,75,208,0.04218,4931.247037
3248,518100462202006,10,24,0.00525,4571.428571
2946,518100454261004,32,107,0.01814,5898.566703
3249,518100460092013,21,54,0.00843,6405.69395
2947,518100442001008,0,0,0.22515,0
3250,518100454121023,12,21,0.30837,68.10001
2948,518100454172006,28,99,0.01165,8497.854077
2949,518100442001023,20,46,0.0042,10952.380952
3251,518100464001049,31,82,0.57238,143.26147
2950,518100454272011,20,34,0.00329,10334.346505
2951,518100454081023,0,0,0.00054,0
2952,518100454233027,8,22,0.00344,6395.348837
3252,518100464001057,60,148,0.89216,165.889527
2953,518100454221011,53,162,0.02865,5654.450262
2954,518100454281008,95,274,0.33078,828.345124
3254,518100464004027,0,0,0.01034,0
3255,518100464004033,14,37,3.93562,9.401314
2955,518100406003013,0,0,0.00232,0
2956,518100404042030,0,0,0.00017,0
3256,518100464004002,0,0,0.09077,0
2957,518100454201009,0,0,0.01551,0
3257,518100464002010,22,54,0.57135,94.512996
2958,518100406002009,24,36,0.01007,3574.975174
2959,518100418012005,40,56,0.00302,18543.046358
3258,518100464002035,8,20,0.01136,1760.56338
2960,518100460021033,0,0,0.00366,0
2961,518100418022034,24,48,0.00355,13521.126761
3259,518100464002034,0,0,0.03614,0
2962,518100418021012,13,25,0.00382,6544.502618
3260,518100440041063,0,0,0.00516,0
2963,518100462202011,244,456,0.03939,11576.54227
3261,518100440031025,59,86,0.00728,11813.186813
3262,518100440031028,0,0,0.00976,0
3263,518100462253006,22,66,0.00933,7073.954984
2964,518100462114009,0,0,0.00123,0
3264,518100462241007,187,571,0.05044,11320.38065
2965,518100460122008,12,47,0.0039,12051.282051
2966,518100454081000,0,0,0.00175,0
3265,518100442003000,24,28,0.00322,8695.652174
2967,518100454065021,0,0,0.00072,0
3266,518100454271001,3,10,0.01387,720.980534
2968,518100460131005,0,0,0.0001,0
3267,518100462042045,0,0,0.00088,0
2969,518100460131008,0,0,0.00286,0
3268,518100442003015,0,0,0.00334,0
3269,518100458012006,0,0,0.00021,0
2970,518100462133015,0,0,0.00034,0
3270,518100404031001,0,0,0.00021,0
2971,518100462141006,12,21,0.00819,2564.102564
3271,518100416002004,0,0,0.00092,0
2972,518100462133023,0,0,0.00018,0
3272,518100422012038,0,0,0.00176,0
2973,518100462141009,13,21,0.00202,10396.039604
3273,518100444023010,0,0,0.00256,0
2974,518100454064026,0,0,0.0001,0
3274,518100448071001,0,0,0.00015,0
2975,518100418021017,14,35,0.00343,10204.081633
3275,518100400001021,0,0,0.00353,0
2976,518100408011009,44,104,0.01047,9933.142311
3276,518100430042018,20,59,0.00613,9624.796085
2977,518100414001020,5,8,0.00724,1104.972376
3277,518100446004031,0,0,0.00869,0
2978,518100414001009,5,13,0.00163,7975.460123
3278,518100446004051,0,0,0.0023,0
2979,518100416001012,19,50,0.00997,5015.045135
3279,518100448052020,0,0,0.0022,0
3280,518100460091003,0,0,0.00331,0
2980,518100420001008,54,125,0.17854,700.123222
3281,518100458011004,0,0,0.00629,0
2982,518100418022019,35,76,0.00527,14421.252372
3282,518100458071010,0,0,0.0024,0
3283,518100454074058,0,0,0.00799,0
2983,518100430032009,119,125,0.00158,79113.924051
2984,518100430021013,2,6,0.00462,1298.701299
3284,518100454074024,0,0,0.00182,0
2985,518100422013002,7,5,0.00993,503.524673
3285,518100460023001,0,0,0.00115,0
2986,518100420002017,8,21,0.01001,2097.902098
3286,518100458091001,0,0,0.00083,0
2987,518100422013006,13,36,0.01065,3380.28169
3287,518100458091010,0,0,0.00128,0
2988,518100454151006,20,54,0.00751,7190.412783
3288,518100462061006,0,0,0.00124,0
2989,518100454152002,0,0,0.00553,0
3289,518100458091006,72,195,0.03138,6214.14914
2991,518100448072027,24,52,0.0034,15294.117647
2992,518100448074011,22,69,0.00844,8175.35545
2993,518100448074028,0,0,0.00782,0
3290,518100454073010,0,0,0.00087,0
3291,518100458093008,0,0,0.0002,0
2994,518100416004019,12,28,0.01332,2102.102102
3292,518100462073030,31,415,0.12626,3286.868367
2995,518100444023002,33,71,0.01619,4385.423101
2996,518100440033003,17,25,0.00235,10638.297872
2997,518100442001024,18,32,0.00197,16243.654822
2998,518100442003026,0,0,0.00493,0
3293,518100462062025,0,0,0.00575,0
2999,518100442003016,0,0,0.00488,0
3000,518100462161003,185,443,0.10682,4147.163453
3294,518100462062028,0,0,0.00811,0
3295,518100458101015,0,0,0.00082,0
3296,518100462231001,0,0,0.0016,0
3297,518100462231004,0,0,0.00138,0
3298,518100462133006,98,166,0.05047,3289.082623
3299,518100460051023,19,39,0.02392,1630.434783
3300,518100462202013,0,0,0.00062,0
3301,518100460091037,7,20,0.0139,1438.848921
3302,518100460021007,26,65,0.01414,4596.88826
3303,518100460021016,76,126,0.01038,12138.728324
3304,518100460063011,60,166,0.03993,4157.275232
3305,518100458011014,94,276,0.04011,6881.077038
3306,518100460064018,17,46,0.00903,5094.130676
3307,518100460064013,16,46,0.00891,5162.738496
3308,518100410044000,0,0,0.00078,0
3309,518100406002004,0,0,0.00044,0
3310,518100410044024,24,60,0.00898,6681.514477
3311,518100410031016,23,58,0.00917,6324.972737
3312,518100410044015,11,32,0.00524,6106.870229
3313,518100410022014,0,0,0.00649,0
3314,518100410022003,0,0,0.00526,0
3315,518100412004032,0,0,0.00116,0
3316,518100410022002,0,0,0.00207,0
3317,518100410043013,14,38,0.00681,5580.029369
3318,518100410043014,15,47,0.00687,6841.339156
3319,518100440031027,0,0,0.0047,0
3320,518100440035009,76,81,0.01322,6127.080182
3321,518100440032026,13,17,0.00338,5029.585799
3322,518100440032034,28,68,0.01535,4429.967427
3323,518100440032024,18,26,0.00549,4735.883424
3324,518100454281017,15,18,0.01071,1680.672269
3325,518100452002005,0,0,0.12719,0
3326,518100452003013,0,0,0.18594,0
3327,518100452003009,0,0,0.00225,0
3328,518100452003016,0,0,0.1281,0
3329,518100432001037,0,0,0.00622,0
3330,518100454121002,25,24,0.01766,1359.003398
3331,518100430031009,0,0,0.00059,0
3332,518100434001018,0,0,0.00122,0
3333,518100430033013,0,0,0.00078,0
3334,518100430033005,0,0,0.00085,0
3335,518100418021029,1,1,0.00283,353.35689
3336,518100418022007,9,12,0.00249,4819.277108
3337,518100412001014,0,0,0.00082,0
3338,518100418023002,66,67,0.01448,4627.071823
3339,518100404031003,0,0,0.00037,0
3340,518100418023003,42,104,0.12191,853.088344
3341,518100418023004,0,0,0,0
3343,518100430033029,0,0,0.00099,0
3344,518100448072046,0,0,0.00061,0
3345,518100442004031,0,0,0.0007,0
3346,518100456041012,0,0,0.00364,0
3347,518100460064002,0,0,0.00072,0
3348,518100462112008,0,0,0.00124,0
3349,518100454081019,0,0,0.00028,0
3350,518100454121050,0,0,0.00088,0
3351,518100410032015,0,0,0.00025,0
3352,518100448063026,39,100,0.00881,11350.737798
3353,518100430041024,0,0,0.00039,0
3354,518100426002015,0,0,0.00155,0
3355,518100464001060,0,0,0.00897,0
3356,518100426001035,0,0,0.00256,0
3357,518100448073005,0,0,0.00338,0
1001,518100414001019,37,123,0.03486,3528.399312
3358,518100410031008,0,0,0.00085,0
3359,518100410031018,30,90,0.01226,7340.946166
3360,518100410031021,25,61,0.00938,6503.198294
3361,518100410041006,19,51,0.00748,6818.181818
3362,518100410034004,0,0,0.00346,0
3363,518100410031001,21,54,0.00833,6482.593037
3364,518100410041000,0,0,0.00476,0
3365,518100410034014,32,80,0.01002,7984.031936
3366,518100410043001,16,39,0.0076,5131.578947
3367,518100410043016,14,43,0.00688,6250
3368,518100410021034,0,0,0.00203,0
3369,518100410021024,16,48,0.00634,7570.977918
3370,518100456032003,0,0,0.00223,0
3371,518100410021038,16,38,0.0069,5507.246377
3372,518100410021037,28,67,0.00994,6740.442656
3373,518100410021035,12,33,0.00496,6653.225806
3374,518100408012002,0,0,0.0015,0
3375,518100460051036,0,0,0.00216,0
3376,518100460053002,49,122,0.00687,17758.369723
1002,518100414002006,16,44,0.0114,3859.649123
3377,518100460063003,8,25,0.00452,5530.973451
1003,518100414002001,35,92,0.02504,3674.121406
3378,518100442002027,1,2,0.0035,571.428571
3379,518100440012007,48,81,0.00747,10843.373494
1004,518100414002026,24,78,0.00806,9677.419355
1005,518100414002031,14,31,0.01189,2607.232969
3380,518100454121013,359,588,2.35819,249.343776
1006,518100414002025,26,61,0.01697,3594.578668
1007,518100414001040,18,43,0.0171,2514.619883
1008,518100408022003,23,61,0.0094,6489.361702
1009,518100408022004,29,81,0.01114,7271.095153
3382,518100454121016,7,15,0.00602,2491.694352
3383,518100454121044,24,20,0.01519,1316.655695
1010,518100408022001,16,47,0.00603,7794.361526
3384,518100464001013,0,0,1.29131,0
1011,518100408013003,64,172,0.02453,7011.822258
1012,518100408021004,33,83,0.01359,6107.431935
3385,518100464001086,0,0,0.78089,0
1013,518100408021006,35,86,0.01677,5128.205128
1014,518100408021007,45,119,0.01963,6062.149771
1015,518100408022006,22,57,0.00934,6102.783726
1016,518100412002047,12,37,0.00939,3940.362087
1017,518100448071014,0,0,0.00064,0
1018,518100454142008,17,43,0.00307,14006.514658
3387,518100464002001,23,56,1.14475,48.918978
1019,518100458081009,7,21,0.0015,14000
3389,518100460091029,58,115,0.03968,2898.185484
1020,518100460124005,86,280,0.02045,13691.93154
1021,518100460131021,21,62,0.00825,7515.151515
3390,518100412002039,0,0,0,0
1022,518100458091013,121,314,0.04108,7643.622201
3391,518100404044010,0,0,0.00355,0
3392,518100404041005,265,508,0.20475,2481.074481
1023,518100458101009,24,49,0.00625,7840
1024,518100458101013,41,116,0.0164,7073.170732
1025,518100458101010,0,0,0.00022,0
1026,518100460154002,41,123,0.01482,8299.595142
1027,518100462162005,21,61,0.00634,9621.451104
3393,518100402001049,0,0,0.00189,0
1028,518100460142008,28,100,0.00769,13003.90117
3394,518100438001031,8,10,0.00212,4716.981132
3395,518100444021027,15,50,0.00623,8025.682183
1029,518100460161000,277,882,0.5548,1589.762076
3396,518100404041018,26,35,0.03406,1027.598356
3397,518100446002034,0,0,0.00056,0
3398,518100444021035,10,24,0.00622,3858.5209
3399,518100438001025,0,0,0.00213,0
3400,518100422011004,0,0,0.00023,0
3401,518100444022002,0,0,0.00031,0
3402,518100438001012,57,4,0.00678,589.970501
1030,518100460152004,199,623,0.08948,6962.449709
3403,518100446002031,0,0,0.0233,0
3404,518100438003024,3,3,0.00118,2542.372881
1031,518100454052010,0,0,0.00033,0
3405,518100444024004,42,110,0.02372,4637.436762
1032,518100454064009,44,135,0.01303,10360.706063
3406,518100462225009,1,2,0.00045,4444.444444
3407,518100454174029,0,0,0.00181,0
1033,518100460133000,0,0,2e-05,0
3408,518100462192010,0,0,0.00178,0
1034,518100454065019,2,10,0.00044,22727.272727
3409,518100454121006,5,4,0.00451,886.91796
1035,518100454221003,194,602,0.35785,1682.269107
3410,518100454121022,0,0,0.10304,0
3411,518100454233060,0,0,0.00106,0
3412,518100454233025,0,0,0.00036,0
1036,518100450001002,0,0,0.36212,0
3413,518100454233051,0,0,0.00012,0
1037,518100462123004,21,57,0.0442,1289.59276
3414,518100454233006,11,18,0.00372,4838.709677
1038,518100462111005,0,0,0.0011,0
3415,518100454233081,0,0,0.00066,0
1039,518100462123002,51,135,0.02926,4613.807245
3416,518100454231012,0,0,0.00082,0
1040,518100460111009,44,84,0.00554,15162.454874
3417,518100458032019,8,24,0.00402,5970.149254
1041,518100462142001,30,93,0.01431,6498.951782
3418,518100460062013,15,43,0.00854,5035.128806
1042,518100456043016,0,0,0.09012,0
3419,518100458031002,0,0,0.00162,0
3420,518100458032014,17,43,0.01068,4026.217228
3421,518100458032012,10,31,0.00566,5477.031802
