OBJECTID,STFID,GROUP_NO,TRACT,BLOCK,BLOCK_GROUP,FULLSTFID,SHAPEarea,SHAPElen
3158,0454172005,2,045417,2005,0454172,518100454172005,48656.307392,886.015168
528,0464001022,1,046400,1022,0464001,518100464001022,10880117.160756,84566.194619
3159,0402004016,4,040200,4016,0402004,518100402004016,63267.491458,1073.609079
3189,0420002998,2,042000,2998,0420002,518100420002998,141767.434595,5353.394337
3190,0456022029,2,045602,2029,0456022,518100456022029,35267.99174,753.444562
3191,0428022010,2,042802,2010,0428022,518100428022010,57363.693527,1154.408576
3192,0422024001,4,042202,4001,0422024,518100422024001,361673.438644,2726.354341
3193,0448082004,2,044808,2004,0448082,518100448082004,71688.084326,1138.903607
529,0440026022,6,044002,6022,0440026,518100440026022,13987.953679,483.961265
3194,0462111000,1,046211,1000,0462111,518100462111000,609495.886643,3733.219724
530,0412001003,1,041200,1003,0412001,518100412001003,32271.924925,994.702681
531,0460093010,3,046009,3010,0460093,518100460093010,43268.578956,1002.250378
3195,0454191002,1,045419,1002,0454191,518100454191002,50274.20806,890.573199
532,0438004030,4,043800,4030,0438004,518100438004030,7996.446033,376.783798
533,0434001006,1,043400,1006,0434001,518100434001006,20864.341276,577.653396
3196,0454201004,1,045420,1004,0454201,518100454201004,849533.892388,4384.539848
534,0438003007,3,043800,3007,0438003,518100438003007,11993.39977,459.494258
535,0460122006,2,046012,2006,0460122,518100460122006,28413.186811,659.517631
3197,0448072011,2,044807,2011,0448072,518100448072011,34580.189083,843.317285
536,0418011000,1,041801,1000,0418011,518100418011000,52415.591763,1788.070406
537,0462151003,1,046215,1003,0462151,518100462151003,90677.877227,1754.566274
3198,0408022010,2,040802,2010,0408022,518100408022010,31088.435708,844.785151
3199,0462171003,1,046217,1003,0462171,518100462171003,68728.405639,1011.735792
538,0424001001,1,042400,1001,0424001,518100424001001,66996.558745,1122.929787
539,0440023033,3,044002,3033,0440023,518100440023033,29811.727824,706.923362
3200,0462161003,1,046216,1003,0462161,518100462161003,6032.50043,315.188722
3201,0440023009,3,044002,3009,0440023,518100440023009,19367.555892,556.76908
540,0462062003,2,046206,2003,0462062,518100462062003,38680.171925,773.905676
3202,0446002010,2,044600,2010,0446002,518100446002010,39023.516286,816.711277
541,0460063008,3,046006,3008,0460063,518100460063008,97069.200006,1837.239744
542,0448083002,3,044808,3002,0448083,518100448083002,37503.634354,774.350792
3203,0462053004,3,046205,3004,0462053,518100462053004,7451.157053,411.455507
543,0408012008,2,040801,2008,0408012,518100408012008,26140.20065,654.204282
3204,0430022022,2,043002,2022,0430022,518100430022022,673272.330468,6479.373023
544,0430022013,2,043002,2013,0430022,518100430022013,72942.511777,1162.927224
430,0460053004,3,046005,3004,0460053,518100460053004,27922.609414,689.798993
3205,0430012054,2,043001,2054,0430012,518100430012054,53015.011923,1185.468112
431,0454061004,1,045406,1004,0454061,518100454061004,78650.514606,1186.266498
432,0438002023,2,043800,2023,0438002,518100438002023,2621.97942,242.339165
3206,0448053006,3,044805,3006,0448053,518100448053006,59256.503748,1003.845004
433,0454102013,2,045410,2013,0454102,518100454102013,17259.432986,550.912183
3160,0460091026,1,046009,1026,0460091,518100460091026,17631.865138,570.63967
434,0440021036,1,044002,1036,0440021,518100440021036,21022.154462,623.926716
435,0428013009,3,042801,3009,0428013,518100428013009,40393.404799,988.382283
3161,0446004008,4,044600,4008,0446004,518100446004008,489715.23024,3767.925382
436,0460064011,4,046006,4011,0460064,518100460064011,36875.949428,865.435027
3162,0454174001,4,045417,4001,0454174,518100454174001,902072.149089,4982.007504
437,0434002009,2,043400,2009,0434002,518100434002009,39985.426552,834.095643
438,0462042008,2,046204,2008,0462042,518100462042008,61731.323235,1196.817312
439,0438004033,4,043800,4033,0438004,518100438004033,16712.684034,517.625729
3163,0440024025,4,044002,4025,0440024,518100440024025,19922.436467,615.711193
440,0444023001,3,044402,3001,0444023,518100444023001,65682.156686,1066.60557
3164,0440024005,4,044002,4005,0440024,518100440024005,20346.194345,615.050598
441,0410043012,3,041004,3012,0410043,518100410043012,28177.620269,719.880263
442,0440022012,2,044002,2012,0440022,518100440022012,30326.238075,707.509753
3165,0446002000,2,044600,2000,0446002,518100446002000,142748.05701,3353.992962
443,0430022006,2,043002,2006,0430022,518100430022006,560725.548768,4891.497632
3166,0430012027,2,043001,2027,0430012,518100430012027,760.755713,116.207648
444,0464001007,1,046400,1007,0464001,518100464001007,2695637.765279,9954.836255
3167,0458092002,2,045809,2002,0458092,518100458092002,124148.331292,1611.61518
3168,0446001011,1,044600,1011,0446001,518100446001011,67660.439318,1241.513579
445,0460131011,1,046013,1011,0460131,518100460131011,104585.861893,1403.262979
3169,0460111006,1,046011,1006,0460111,518100460111006,22471.167612,595.422612
446,0444024000,4,044402,4000,0444024,518100444024000,69441.710211,1080.029128
3170,0404041016,1,040404,1016,0404041,518100404041016,102383.755248,2020.953942
447,0414001016,1,041400,1016,0414001,518100414001016,68266.88109,1219.463678
3171,0442004998,4,044200,4998,0442004,518100442004998,14191.79179,1014.862473
448,0458011010,1,045801,1010,0458011,518100458011010,45477.935147,1110.026585
3172,0448053004,3,044805,3004,0448053,518100448053004,15049.912854,525.873958
449,0460061009,1,046006,1009,0460061,518100460061009,65414.996126,1056.132844
3173,0462131009,1,046213,1009,0462131,518100462131009,22117.82206,723.256224
672,0446001008,1,044600,1008,0446001,518100446001008,69044.56696,1074.317227
3174,0406001011,1,040600,1011,0406001,518100406001011,157403.614684,1881.48278
673,0430011000,1,043001,1000,0430011,518100430011000,4367.808338,451.528627
3175,0442001007,1,044200,1007,0442001,518100442001007,6196.073167,381.775128
674,0416002008,2,041600,2008,0416002,518100416002008,28039.324115,801.02198
3176,0462061004,1,046206,1004,0462061,518100462061004,33993.503255,771.650786
675,0454161002,1,045416,1002,0454161,518100454161002,39449.52864,754.642615
3177,0460093007,3,046009,3007,0460093,518100460093007,24565.533574,672.284206
676,0412001029,1,041200,1029,0412001,518100412001029,30210.343346,630.720286
3178,0458011015,1,045801,1015,0458011,518100458011015,28489.580987,723.632457
677,0440025013,5,044002,5013,0440025,518100440025013,6958.749361,384.520278
678,0436002011,2,043600,2011,0436002,518100436002011,68029.882988,1703.225792
3179,0458051001,1,045805,1001,0458051,518100458051001,49615.194323,959.461919
679,0462183011,3,046218,3011,0462183,518100462183011,35489.441835,923.123841
3180,0462142005,2,046214,2005,0462142,518100462142005,49395.986998,971.465157
680,0410043014,3,041004,3014,0410043,518100410043014,28051.119466,715.573296
3181,0426002021,2,042600,2021,0426002,518100426002021,20845.850356,616.202278
681,0434002012,2,043400,2012,0434002,518100434002012,40748.938901,846.117136
3182,0448062012,2,044806,2012,0448062,518100448062012,26574.896759,705.478611
682,0462184001,4,046218,4001,0462184,518100462184001,129672.396066,1699.934451
3183,0456022017,2,045602,2017,0456022,518100456022017,1881.581412,258.679222
683,0414002033,2,041400,2033,0414002,518100414002033,40775.525573,873.601999
3184,0418021015,1,041802,1015,0418021,518100418021015,16468.570057,582.880292
684,0460111009,1,046011,1009,0460111,518100460111009,12831.723855,460.163946
3185,0418022999,2,041802,2999,0418022,518100418022999,1064806.99545,11385.829656
685,0454072004,2,045407,2004,0454072,518100454072004,48369.857217,911.209301
686,0460053003,3,046005,3003,0460053,518100460053003,214229.858141,1854.272197
3186,0460122003,2,046012,2003,0460122,518100460122003,39872.717282,804.744226
687,0462071002,1,046207,1002,0462071,518100462071002,50845.104817,929.965824
3187,0436002014,2,043600,2014,0436002,518100436002014,70061.627556,1321.93226
688,0430013999,3,043001,3999,0430013,518100430013999,648526.02792,14259.85422
3188,0462121011,1,046212,1011,0462121,518100462121011,40970.974414,1284.50228
3207,0456022000,2,045602,2000,0456022,518100456022000,86188.137682,2670.680311
689,0454121045,1,045412,1045,0454121,518100454121045,6301.657951,335.800736
3208,0428011006,1,042801,1006,0428011,518100428011006,41259.27431,977.227383
690,0462143001,3,046214,3001,0462143,518100462143001,103074.73128,1505.710141
3209,0462054003,4,046205,4003,0462054,518100462054003,13592.683925,452.479279
691,0430012034,2,043001,2034,0430012,518100430012034,2939.999168,264.196255
3210,0438004015,4,043800,4015,0438004,518100438004015,18352.172356,545.01233
692,0422013006,3,042201,3006,0422013,518100422013006,108172.303535,1881.965733
3211,0456022031,2,045602,2031,0456022,518100456022031,14509.003075,540.678484
693,0446001020,1,044600,1020,0446001,518100446001020,272147.282295,2623.656676
3212,0460062007,2,046006,2007,0460062,518100460062007,88147.185242,1287.23516
694,0448083000,3,044808,3000,0448083,518100448083000,501570.346628,3763.403523
3213,0430021002,1,043002,1002,0430021,518100430021002,596133.667309,3042.227229
695,0416004004,4,041600,4004,0416004,518100416004004,46926.103428,1398.080935
3214,0414001026,1,041400,1026,0414001,518100414001026,141680.549137,1513.930573
696,0438003017,3,043800,3017,0438003,518100438003017,10784.674962,510.431081
3523,0462121004,1,046212,1004,0462121,518100462121004,117664.622368,2524.140498
697,0462071009,1,046207,1009,0462071,518100462071009,18744.809658,543.995188
3524,0460052009,2,046005,2009,0460052,518100460052009,40243.010013,833.034559
698,0460063009,3,046006,3009,0460063,518100460063009,50425.241207,915.087464
3525,0444011022,1,044401,1022,0444011,518100444011022,447820.376535,4043.491567
699,0454172009,2,045417,2009,0454172,518100454172009,55258.783189,874.873525
3526,0404041002,1,040404,1002,0404041,518100404041002,11061.040001,431.547225
700,0460091006,1,046009,1006,0460091,518100460091006,134115.52536,4050.064001
3527,0418022011,2,041802,2011,0418022,518100418022011,17611.599304,549.889497
701,0422012011,2,042201,2011,0422012,518100422012011,100565.070213,1802.103606
3528,0404042008,2,040404,2008,0404042,518100404042008,94956.139775,1476.474331
702,0410043007,3,041004,3007,0410043,518100410043007,32004.061762,787.732394
3529,0454071001,1,045407,1001,0454071,518100454071001,59981.201772,988.846501
703,0438002024,2,043800,2024,0438002,518100438002024,368210.621989,4409.436688
3530,0460101002,1,046010,1002,0460101,518100460101002,17275.634322,596.969946
3531,0462131005,1,046213,1005,0462131,518100462131005,221459.461315,3219.66544
704,0418024006,4,041802,4006,0418024,518100418024006,40495.063571,813.245267
3532,0444012006,2,044401,2006,0444012,518100444012006,59190.825498,1080.371012
705,0422022000,2,042202,2000,0422022,518100422022000,427424.880333,4955.369807
3533,0414002027,2,041400,2027,0414002,518100414002027,47735.579411,968.080748
3534,0454142001,2,045414,2001,0454142,518100454142001,36269.926949,923.155082
706,0460024999,4,046002,4999,0460024,518100460024999,161774.529462,4572.298017
3535,0438002997,2,043800,2997,0438002,518100438002997,25043.391859,1410.822802
707,0414002009,2,041400,2009,0414002,518100414002009,141837.100018,1712.881641
3536,0448062019,2,044806,2019,0448062,518100448062019,26791.490031,706.59343
708,0446003000,3,044600,3000,0446003,518100446003000,266737.392408,4586.082006
3537,0418023002,3,041802,3002,0418023,518100418023002,492210.157531,5308.254
709,0402003002,3,040200,3002,0402003,518100402003002,16744.174344,623.422671
3538,0454121000,1,045412,1000,0454121,518100454121000,231665.81902,4687.873208
710,0448072003,2,044807,2003,0448072,518100448072003,29449.12811,709.353398
3539,0460103011,3,046010,3011,0460103,518100460103011,43765.596197,809.754282
711,0410043009,3,041004,3009,0410043,518100410043009,48178.078868,1062.057877
3540,0462133000,3,046213,3000,0462133,518100462133000,31395.781443,772.177582
712,0446001998,1,044600,1998,0446001,518100446001998,16193.159517,842.598132
3541,0440024024,4,044002,4024,0440024,518100440024024,20490.480016,617.401551
713,0406002003,2,040600,2003,0406002,518100406002003,18172.684733,550.576276
3542,0422022998,2,042202,2998,0422022,518100422022998,34129.5912,989.136915
714,0464001011,1,046400,1011,0464001,518100464001011,8931554.78711,12998.176496
3543,0440023022,3,044002,3022,0440023,518100440023022,29270.907286,700.326171
3544,0462053007,3,046205,3007,0462053,518100462053007,75558.8766,1220.767098
3545,0422022012,2,042202,2012,0422022,518100422022012,19580.809339,720.897664
715,0448074999,4,044807,4999,0448074,518100448074999,103726.912161,3244.944262
3546,0442001016,1,044200,1016,0442001,518100442001016,4721.76139,308.486426
716,0422021999,1,042202,1999,0422021,518100422021999,30052.678055,1248.726056
3547,0438002021,2,043800,2021,0438002,518100438002021,155646.870784,3275.079435
717,0430012015,2,043001,2015,0430012,518100430012015,18692.67514,581.226639
718,0446004007,4,044600,4007,0446004,518100446004007,36956.472439,931.054601
3548,0428015012,5,042801,5012,0428015,518100428015012,54470.626159,1101.733159
719,0462141004,1,046214,1004,0462141,518100462141004,217426.512827,2341.802752
3549,0410021032,1,041002,1032,0410021,518100410021032,27417.479427,758.695819
720,0418022010,2,041802,2010,0418022,518100418022010,18964.667837,552.172763
3550,0426001010,1,042600,1010,0426001,518100426001010,174698.476916,2033.87596
721,0458071002,1,045807,1002,0458071,518100458071002,1998.806667,192.853908
3551,0458032007,2,045803,2007,0458032,518100458032007,23375.192595,615.517309
722,0462041001,1,046204,1001,0462041,518100462041001,98941.63874,1904.377157
3869,0428015006,5,042801,5006,0428015,518100428015006,11301.165516,426.670207
723,0440024031,4,044002,4031,0440024,518100440024031,7407.755748,377.63878
3870,0402003005,3,040200,3005,0402003,518100402003005,89720.234836,1524.408603
724,0454121009,1,045412,1009,0454121,518100454121009,115647.603839,2318.367474
725,0454144001,4,045414,4001,0454144,518100454144001,287236.072668,2394.735479
3871,0456012002,2,045601,2002,0456012,518100456012002,58846.846916,1600.68601
726,0418024022,4,041802,4022,0418024,518100418024022,42525.800336,969.728229
3872,0448073013,3,044807,3013,0448073,518100448073013,38437.723781,1511.141488
727,0418011997,1,041801,1997,0418011,518100418011997,16736.440601,562.966836
3873,0454101009,1,045410,1009,0454101,518100454101009,13736.155177,695.190868
614,0454193010,3,045419,3010,0454193,518100454193010,25516.254596,712.532982
3874,0454202002,2,045420,2002,0454202,518100454202002,47398.651388,882.25961
615,0454102007,2,045410,2007,0454102,518100454102007,36594.252541,904.090253
3875,0422013004,3,042201,3004,0422013,518100422013004,48397.252123,1528.640374
616,0430013031,3,043001,3031,0430013,518100430013031,58572.377754,1139.938021
617,0454121031,1,045412,1031,0454121,518100454121031,129372.505688,2653.881025
3876,0460064014,4,046006,4014,0460064,518100460064014,43676.185738,968.21587
618,0408013007,3,040801,3007,0408013,518100408013007,36915.78477,956.158347
3877,0440026021,6,044002,6021,0440026,518100440026021,109098.439837,2305.234633
619,0450001000,1,045000,1000,0450001,518100450001000,335654.077981,3135.452682
620,0410021015,1,041002,1015,0410021,518100410021015,33098.831685,971.103178
3878,0404043003,3,040404,3003,0404043,518100404043003,14869.984715,561.340737
621,0454054000,4,045405,4000,0454054,518100454054000,487220.28847,3101.215583
3879,0438002009,2,043800,2009,0438002,518100438002009,2825.003748,260.127788
622,0440024026,4,044002,4026,0440024,518100440024026,20471.293282,617.880563
3880,0422012009,2,042201,2009,0422012,518100422012009,78116.657319,1165.810934
623,0462056002,6,046205,6002,0462056,518100462056002,56805.77924,1209.269381
3881,0454171007,1,045417,1007,0454171,518100454171007,129108.616609,1395.565096
