OBJECTID,TAX_ACCT,GPIN,LRSN,SHAPEarea
37,82577100,1458851309,73128,287396.111162
1318,00557612,1531759035,796,6370.585751
1319,00557660,1531629346,797,5020.898544
2333,01054900,1530861676,1639,10673.320936
290,00940278,1428795170,,73322.391258
1320,00557670,1520344519,798,7430.058614
664,00058310,1448790413,88,11999.930377
2334,01054995,1530862584,1640,4959.370688
1322,00558600,1439193660,800,9336.302179
976,00291500,1448699309,411,11999.969995
2338,01055300,1530862619,1644,2713.853558
650,00049000,1448697386,73,11999.965036
1323,00560400,1429204084,801,8721.560596
2339,01055400,1530862564,1645,2518.993156
1324,00563600,1531836353,802,5209.389776
651,00049100,1448697534,75,10000.015221
2340,01055405,1530862534,1646,2443.983123
1325,00563700,1531836334,803,2593.993713
405,00006814,1448795594,77583,10517.247515
2360,01069300,1530815539,1670,7201.639596
1326,00564700,1448037149,804,5149.361255
258,00002802,1428460792,77853,5000.040879
2663,01238500,1530562947,1916,40052.267134
1327,00565000,1448442665,805,2551.057046
2846,04478100,1530623163,6497,11403.856343
81,00000399,1437479587,77291,5050.447554
80,00000398,1437479548,77290,4941.22799
1328,00565010,1448442673,806,5142.886978
1329,00565600,1437883324,807,4951.554886
2762,02266300,1467176578,3317,1941.665814
9,00000785,1540208197,79695,124574.788046
2185,01004100,1530210697,1414,8107.627968
1330,00567200,1448225545,808,5346.152851
2631,01209800,1530126189,1884,16913.164378
38,01043805,1458772659,75537,301894.026163
1331,00567600,1448224550,809,8205.447522
2142,00979715,1428637107,1369,2132.817027
41,20551205,1550821296,78193,27516.195816
1332,00568500,1457640725,810,620.669345
2143,00979800,1550424239,1370,8088.525342
44,61330253,1550822591,69009,19534.953889
1333,00568600,1457640717,811,43.6348
2145,00979950,1540982269,1372,7662.908293
1334,00569500,1448145150,812,3204.303984
259,00002803,1428461742,77852,4978.167837
2146,00980800,1459063580,1373,10970.160756
1335,00569510,1448225563,813,5440.782926
2147,00982100,1458043601,1374,6107.028545
288,00004218,1449098156,77978,123302.991484
1336,00569600,1457123719,814,18490.162769
2148,00982601,1540877483,1375,24905.960443
289,00004219,1449089906,77977,81475.112943
1337,00570700,1448579244,815,11592.974283
2149,00983300,1540280712,1376,4609.65044
1338,00571600,1438312116,816,2403.476502
2153,00984600,1448657876,1380,4949.659432
373,00005714,1550954258,78132,4571.018884
2154,00984700,1448658819,1381,4875.31848
1339,00573600,1467090533,817,5358.739127
48,1300024,1560037482,42093,47288.194359
2155,00985600,1448667133,1382,7516.853427
1340,00575000,1438182493,818,6527.682598
49,01162404,1560058133,1829,2678233.870545
2156,00986700,1448762775,1385,4127.321191
1342,00577000,1438426244,820,2484.181119
2157,00987700,1448658973,1386,3792.874622
1343,00577050,1438427301,821,2568.132999
2158,00988700,1448657813,1387,4950.559907
47,50000157,1560032719,,1131484.494491
1344,00578000,1438224382,822,6665.806008
2159,00988800,1448657834,1388,4961.493176
1345,00578150,1457986882,823,36200.141772
89,00001251,1550961481,77432,51138.716784
2160,00989901,1448537827,1389,5063.18226
1346,00578300,1438073596,824,5356.465694
202,00001669,1449420311,77558,5794.739676
2161,00990100,1448536884,1390,2607.091392
1348,00579250,1438315408,826,2577.485049
201,00001668,1449420306,77557,5812.463208
2162,00990800,1448536811,1391,10178.133049
1349,00582900,1437802530,827,4547.631888
199,00001666,1449329335,77555,6441.143338
1350,00583800,1437971393,828,8423.447939
2163,00991900,1448536863,1392,2490.046755
198,00001665,1449328395,77554,8006.073277
2164,00992400,1448535705,1393,5074.625081
1351,00584700,1429809446,829,4310.914513
200,00001667,1449420401,77556,5805.785603
2166,00993100,1448534741,1395,2478.406772
1352,00586500,1438435212,830,2578.575472
505,00007024,1427580955,77881,156493.18322
2167,00993105,1448534763,1396,2438.936352
1353,00586600,1438435224,831,2391.260493
928,00258500,1457548318,362,7490.516984
2168,00993700,1448536742,1397,5009.247185
1354,00587500,1437878857,832,5261.116252
588,00013500,1438979118,14,5999.774942
2169,00993800,1448753302,1398,17137.969792
1355,00588400,1438062398,833,5124.750424
462,00006919,1550460456,77811,5000.049656
2170,00993900,1448537737,1399,2490.524914
1357,00589405,1429883866,835,2690.384829
463,00006920,1550461412,77812,4999.990781
2171,00994000,1448537729,1400,2515.736961
1358,00589505,1429883960,836,2637.222131
109,00005520,1429733878,77724,8415.407167
2172,00994700,1457323069,1401,22300.103058
1359,00589605,1429884826,837,5310.662576
110,00001302,1429734846,77723,10512.303884
2173,00994710,1457313988,1402,5214.714292
1360,00591000,1438335055,838,5129.226369
2174,00994715,1457314934,1403,2550.032533
458,00006914,1458004592,77850,75409.547549
1361,00591050,1438335193,839,5319.003679
2175,00994725,1457314836,1404,5305.287978
459,00006915,1458005395,77851,43544.844226
1362,00591100,1438224395,840,16284.662627
2176,00994800,1457322128,1405,22556.264316
85,00000405,1458211701,77285,87529.02801
2177,00995000,1457321382,1406,79867.355372
1364,00592300,1436490217,842,2805.111862
980,00292500,1458115769,415,351132.38167
2178,00995100,1521795294,1407,12265.985233
1365,00592400,1447782176,843,23941.522608
808,11925605,1438768230,76567,5066.347951
2179,00996980,1437591749,1408,4066.832409
1367,00594100,1439952399,845,7382.543814
350,00616110,1429746085,82747,34749.31561
2180,00997800,1457085457,1409,8644.208841
1369,00595004,1428988869,847,8210.835288
2181,00998700,1438614014,1410,3131.805785
556,00007707,1437997398,78512,121277.754881
1370,00595900,1438603985,848,6362.25454
2182,00999600,1439949454,1411,10371.402717
1371,00599505,1436297209,849,8090.341287
2183,01000500,1438218889,1412,3223.888106
1372,00600300,1439937624,850,10638.689526
2184,01003200,1437889293,1413,10440.038161
1373,00602200,1428790851,851,5439.405158
2186,01006800,1449162433,1415,7778.379904
1374,00608700,1448795039,852,10751.758699
2187,01007700,1448749321,1416,5242.884881
1375,00609600,1437875588,853,4525.450852
609,00021100,1438240032,36,6567.594052
2188,01008600,1437980274,1417,5252.225448
1380,00611000,1437974456,858,4056.875863
2189,01011400,1448836288,1418,6493.619928
140,00001502,1540588169,77730,6000.010685
1381,00611200,1428983649,859,3682.77638
2191,01013200,1540213032,1420,6000.331694
139,00001501,1540588265,77729,15461.387654
1383,00611300,1428889843,861,2971.238213
2192,01015200,1437446708,1421,817.179943
795,45290705,1429587959,77423,48982.078588
1384,00611350,1449846427,862,6540.472168
2193,01016100,1447030544,1422,4865.988421
2194,01016318,1427862908,1495,1659.458574
840,00179005,1429597190,,36529.987524
1385,00611400,1540395027,863,5015.166717
2195,01016320,1427861978,1496,2139.935874
1386,00611600,1457422161,864,23566.424268
407,00006816,1438160445,77627,5056.797909
2196,01016326,1427871085,1497,1782.35943
1387,00611700,1438992349,865,6559.058064
408,00006817,1438160496,77628,5000.022511
2197,01016327,1427862976,1498,1450.967154
409,00006818,1438161446,77629,5000.234747
1389,00618000,1448441881,867,7720.149614
2198,01016328,1427871083,1499,1395.556917
410,00006819,1438161497,77630,5000.514061
1390,00618500,1438484090,868,8538.747022
2199,01016331,1427862995,1501,1500.365022
411,00006820,1438162447,77631,5000.803643
2200,01016334,1427862927,1503,1542.243317
412,00006851,1438162497,77632,4916.303577
1391,00618900,1428539758,869,13121.528258
2201,01016335,1427863943,1504,2229.139677
494,10686355,1438069434,80831,5750.232466
1392,00619600,1540587558,870,7858.423532
406,00006815,1438069485,77626,5448.259177
2202,01016336,1427862956,1505,1458.873113
1393,00619650,1520907546,871,7106.701808
2203,01016338,1427873006,1506,320.509978
766,00128300,1436686452,196,2499.954493
1394,00619700,1449943063,872,8994.272051
2204,01016340,1427873047,1507,638.761815
1395,00619720,1438934937,873,5145.079613
391,00005818,1438549023,78382,6493.759179
2205,01016342,1427873027,1508,361.423961
1396,00619800,1428791821,874,5336.763834
392,00005819,1438539874,78365,82854.78719
2206,01016344,1427872082,1509,8736.651291
1397,00619850,1438882556,875,6353.149782
390,00005817,1438538816,78383,37263.847726
1398,00620500,1429701453,881,3259.515764
2207,01016345,1427872026,1510,403.194506
112,00001304,1550368709,77880,6343.733727
1399,00621601,1428697729,882,10547.149738
111,00001303,1550368823,77879,6343.824492
1400,00621650,1428732846,883,10647.154319
2208,01016347,1427872046,1511,518.482277
946,00271500,1438549506,381,5002.022493
1401,00621700,1429607068,884,17432.029829
2209,01016352,1427872056,1512,571.296074
66,00000221,1550169674,77228,5258.421827
2210,01016354,1427872077,1513,404.024697
1403,00622000,1457747301,886,2160.612694
124,00001320,1550076262,77823,208137.449542
2211,01016356,1427872086,1514,324.503637
1406,00623500,1429494872,888,16471.899475
2212,01016358,1427872096,1515,305.939228
2213,01016361,1427863914,1516,1468.747264
1407,00625800,1457728728,889,8115.830425
2214,01016440,1427874015,1518,2575.520823
1408,00625900,1449759807,890,12319.087076
1411,00630000,1531701628,894,5091.568261
2215,01017000,1550322290,1520,7586.395835
1413,00632900,1457835780,898,8052.43637
2216,01018500,1447971325,1521,8307.074403
1415,00634700,1457555758,900,5178.627645
2217,01020100,1438430493,1522,3664.368049
1416,00634800,1457555853,901,7662.25166
2218,01020110,1438430474,1523,3728.52544
1417,00634900,1448138932,902,5493.177448
2219,01020900,1436699654,1524,1990.748041
1430,00635650,1468101017,916,7731.970639
2220,01020902,1436790601,1525,1682.568044
1431,00635700,1439160130,917,9289.067005
2222,01022700,1541313053,1527,5286.522282
2223,01025300,1429209314,1528,5179.841044
1432,00635900,1439005154,918,4228.904959
769,00131900,1540161888,199,7508.908759
2224,01026500,1449641917,1529,1370.414329
1433,00636600,1540725320,919,9272.359207
211,00001803,1428782817,77572,4999.948035
2225,01028000,1449203708,1530,8099.549236
1435,00638400,1447988131,924,16675.637754
604,00017200,1428756375,30,8947.782384
1436,00639300,1438647438,925,5075.038083
2226,01028500,1459026127,1531,7463.311664
601,00017020,1428755325,27,2648.953856
2227,01028600,1459115392,1532,7569.458566
1437,00640200,1449173305,926,6275.827332
602,00017022,1428755355,28,2634.857703
2230,01029800,1448045163,1535,7740.350267
600,00017000,1428755393,26,5274.844609
1438,00640800,1428430568,927,4522.724974
2231,01029900,1448969671,1536,6807.67479
1443,00642100,1550550865,932,7418.487789
603,00017066,1428756146,29,15030.866943
2232,01030805,1449775916,1537,10553.994717
1444,00642250,1541119049,933,4957.760289
598,00016975,1428755263,24,5210.359801
2233,01031700,1550301242,1538,11296.550263
599,00016979,1428755244,25,5208.37477
1448,00644100,1448572781,937,8370.090325
2234,01031800,1439239054,1539,9748.505113
605,00020605,1428648054,75334,8178.585347
1449,00645900,1458904705,939,30130.978179
2235,01032000,1449246276,1540,7532.00691
1451,00648700,1428194780,941,5256.063154
195,00001662,1550371392,77318,5915.477288
2236,01032600,1448770702,1541,7546.621023
1452,00651600,1428798589,942,2656.044957
196,00001663,1550372341,77319,5999.980526
2237,01035400,1531706749,1543,5910.64261
1453,00651605,1428799509,943,2690.000098
197,00001664,1550372289,77320,5999.928392
2238,01035500,1531706842,1544,2721.490362
1454,00651610,1428799539,944,2682.970008
616,00024600,1438306716,43,3832.217096
2239,01036400,1448387060,1545,9887.091724
1455,00651615,1428799650,945,2694.616416
916,00247800,1520408976,350,8800.53244
2240,01037300,1540338539,1546,7523.214867
1456,00651650,1428891601,946,29611.632784
969,00288000,1428755922,404,3591.024917
2241,01037350,1438752161,1547,5160.545405
118,00001312,1449086074,77690,128019.286677
1457,00651800,1428799750,947,18772.409083
2242,01037400,1448668980,1548,5156.99888
1459,00651850,1428798790,949,2686.799991
2243,01037510,1540042425,1549,5050.667602
1460,00651900,1428798679,950,2691.848138
2244,01037600,1468001425,1550,15234.862063
339,00007312,1449084271,77991,145860.073557
1461,00652950,1448666389,951,7411.615449
2245,01037700,1449981472,1551,12679.632238
352,00005507,1428569152,77952,50249.540535
1462,00653200,1458043298,952,8470.633062
2246,01037702,1449982471,1552,12433.830871
1467,00657400,1438003611,957,6864.96671
2247,01037704,1449983471,1553,12218.266745
558,73041202,1437998747,70722,2179.401167
1472,00659900,1530504451,962,433049.154413
2248,01037706,1449984470,1554,12063.748304
557,00007708,1437998789,78513,4984.783312
2249,01037708,1449985379,1555,12503.721584
2250,01037710,1449986388,1556,14958.10596
897,00229400,1449448001,331,7602.458717
2251,01037712,1449987493,1557,15327.491713
807,00163350,1449448063,240,8571.001583
1480,00662830,1428318923,970,6674.235976
2252,01037714,1449988570,1558,12887.398821
767,00131000,1550417314,197,12423.809095
1481,00662835,1428317986,971,3395.758961
2253,01037720,1459080656,1559,12066.763963
1494,00663800,1540545688,984,7052.533374
809,00165800,1457135413,242,12688.07451
2254,01037722,1459081653,1560,14106.141409
1495,00663900,1550117552,985,8211.830762
675,00063000,1428518719,103,21762.711875
2255,01037724,1459082683,1561,15750.36739
1496,00668200,1447080813,986,5356.426966
2256,01037726,1459083659,1562,14317.122152
1497,00669100,1457178032,987,7847.930799
2257,01037728,1459084831,1563,12919.108141
1498,00670000,1550137098,988,7501.980853
2258,01037730,1459084912,1564,14662.12385
1500,00673000,1437699625,992,2556.877956
2259,01037732,1459083906,1565,22365.557819
1501,00674900,1448271497,993,5165.816124
2260,01037734,1459082830,1566,18353.038038
1502,00680500,1530987418,994,7542.002128
2261,01037736,1459081821,1567,12298.320976
1503,00684400,1448183320,995,4795.065246
2262,01037738,1459080826,1568,12996.703881
1504,00684600,1429907307,996,4269.828005
2302,01037818,1449998250,1608,14043.692779
1505,00685100,1457690652,997,7747.561645
2303,01037820,1449998325,1609,16277.306776
1506,00686100,1438646278,998,6486.68499
1507,00687300,1530401229,999,14507.750803
2304,01037822,1449999413,1610,31387.097105
2305,01037824,1459090358,1611,28603.777025
1509,00687850,1530884865,1001,5246.175569
2306,01037826,1459090244,1612,13167.083342
1510,00688000,1530125140,1002,6823.617453
2307,01037828,1459090144,1613,12913.088501
1511,00688510,1520901659,1003,32638.83644
2308,01037830,1459091182,1614,15379.573996
1512,00689702,1550728391,77000,16978.133155
2309,01037832,1459092035,1615,19260.575094
2310,01037834,1459081963,1616,14062.048725
1514,00689706,1550728232,77005,5489.511329
2311,01037836,1459080946,1617,13426.549011
1515,00689708,1550728282,77003,5335.84447
1516,00689710,1550729234,77004,5369.711548
2312,01037838,1449986792,1618,12622.512364
2313,01037840,1449985688,1619,14028.134231
1517,00689712,1550729284,77002,4681.487119
2314,01037842,1449984668,1620,12812.565829
1518,00690700,1550728497,1006,12958.979572
2315,01037844,1449983639,1621,13517.720193
1519,00690801,1550728482,1007,13101.16186
2316,01037846,1449982712,1622,14985.06538
1520,00690901,1550728387,1008,12975.775277
2317,01037900,1447866924,1623,14453.118769
1521,00691200,1437212338,1009,2588.143432
2318,01037905,1447867839,1624,13725.397985
1522,00691300,1447694898,1010,53162.456363
2319,01038200,1428641138,1625,5844.133036
1523,00691775,1447746719,1011,10014.546658
2320,01039200,1550523163,1626,9900.387521
2321,01039400,1458504872,1627,10737.208926
1524,00692200,1438873575,1012,5530.293752
2322,01039800,1550055035,1628,7519.89996
1525,00695400,1438422506,1013,2571.97024
2323,01041740,1448980069,1629,124356.879782
1526,00697400,1449232289,1014,6448.86615
1527,00697775,1428764499,1015,5338.402931
2324,01042900,1438653172,1630,4754.338369
1529,00698150,1459114256,1017,7383.815638
2326,01045700,1447682052,1632,19557.516852
1530,00698302,1540256859,1018,6064.518143
2328,01046501,1439001724,1634,10886.576458
1531,00698402,1540255873,1019,12738.478583
2329,01047400,1449501814,1635,5058.282548
1532,00699300,1540256841,1020,7694.968674
2330,01048300,1428999912,1636,6059.469609
1533,00700100,1540887408,1021,6737.103461
2331,01050100,1540283740,1637,6054.309212
1534,00700200,1540813800,1022,7565.830128
2332,01053000,1459198924,1638,8874.801026
1535,00702000,1540769217,1023,12264.460519
1536,00703000,1540385241,1024,1912.580631
2335,01055000,1530862689,1641,2428.856622
1537,00704700,1439735645,1025,7695.537363
2336,01055100,1530862669,1642,2362.796917
1540,00705700,1438312749,1028,3512.230744
2337,01055200,1530862740,1643,2391.782139
1541,00705800,1467092964,1029,7487.827274
